avibase_id,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB
AVIBASE-BC6EF580,423.75,0.0,1800.0,1800.0,Forest,Omnivore,SC,No,Omnivore
AVIBASE-5183B60E,433.875,0.0,1500.0,1500.0,Forest,Herbivore,SC,No,Omnivore
AVIBASE-2ED97B54,,100.0,1400.0,1500.0,Forest,Herbivore,,No,Omnivore
AVIBASE-F8BBC7A7,363.0,100.0,1200.0,1300.0,Forest,Herbivore,SC,No,Omnivore
AVIBASE-45EE168A,273.9,0.0,500.0,500.0,Forest,Omnivore,,No,Omnivore
AVIBASE-88B9ABC1,241.0,,,500.0,Forest,Herbivore,,No,Omnivore
AVIBASE-2988DEC6,193.0,0.0,900.0,900.0,Forest,Omnivore,,No,Omnivore
AVIBASE-26D1CE28,287.625,,,200.0,Forest,Herbivore,,No,Omnivore
AVIBASE-9C7F2C57,221.25,0.0,1400.0,1400.0,Forest,Omnivore,SC,No,Omnivore
AVIBASE-C141F60A,810.0,0.0,1000.0,1000.0,Grassland,Omnivore,SC,No,Omnivore
AVIBASE-94AF5DC7,900.83333,1000.0,2050.0,3050.0,Shrubland,Omnivore,SC,No,Omnivore
AVIBASE-368EC295,547.0,2700.0,1300.0,4000.0,Woodland,Herbivore,,No,Herbivore terrestrial
AVIBASE-286A2FBA,624.5,3000.0,1600.0,4600.0,Grassland,Herbivore,HC,No,Omnivore
AVIBASE-F900EE88,458.0,0.0,2400.0,2400.0,Grassland,Herbivore,,No,Granivore
AVIBASE-4C8BCEC2,526.25,0.0,915.0,915.0,Shrubland,Carnivore,SC,No,Invertivore
AVIBASE-7A66539A,316.01667,200.0,4100.0,4300.0,Shrubland,Herbivore,SC,No,Omnivore
AVIBASE-F68CA24D,376.0,2800.0,1100.0,3900.0,Grassland,Herbivore,,No,Omnivore
AVIBASE-458340C7,288.0,0.0,500.0,500.0,Shrubland,Herbivore,SC,No,Omnivore
AVIBASE-99D7964C,163.33333,200.0,800.0,1000.0,Grassland,Herbivore,,No,Omnivore
AVIBASE-F7D16275,242.25,1000.0,3300.0,4300.0,Grassland,Omnivore,SC,No,Omnivore
AVIBASE-03C3DDFB,256.0,0.0,2300.0,2300.0,Grassland,Herbivore,SC,No,Omnivore
AVIBASE-B62C4561,43.0,,,1000.0,Grassland,Omnivore,SP,No,Omnivore
AVIBASE-4E215E82,733.5,0.0,2850.0,2850.0,Shrubland,Herbivore,HC,No,Omnivore
AVIBASE-9337459C,617.0,,,500.0,Woodland,Herbivore,,No,Omnivore
AVIBASE-0A51B426,943.2,3500.0,1500.0,5000.0,Shrubland,Herbivore,NO,No,Herbivore terrestrial
AVIBASE-EC451D91,950.0,0.0,800.0,800.0,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-71BA40DC,3450.0,0.0,800.0,800.0,Wetland,Herbivore,PL,No,Herbivore terrestrial
AVIBASE-013B2B0B,2345.66667,0.0,1200.0,1200.0,Wetland,Herbivore,,No,Herbivore terrestrial
AVIBASE-91194BE3,3550.0,0.0,1150.0,1150.0,Wetland,Herbivore,PL,No,Herbivore terrestrial
AVIBASE-89D5434B,2302.0,0.0,500.0,500.0,Wetland,Herbivore,CP,No,Herbivore terrestrial
AVIBASE-A534AFEA,689.5,0.0,3000.0,3000.0,Wetland,Omnivore,,No,Omnivore
AVIBASE-C01A22D6,757.9,0.0,1500.0,1500.0,Wetland,Herbivore,"CV,CP,SC",No,Omnivore
AVIBASE-1AAB20B0,677.5,0.0,,,Wetland,Omnivore,CV,No,Omnivore
AVIBASE-DC65FCE7,1030.0,0.0,200.0,200.0,Forest,Herbivore,"CV,SC",No,Frugivore
AVIBASE-9A60617E,733.4,0.0,1000.0,1000.0,Wetland,Herbivore,CP,No,Granivore
AVIBASE-A467AD00,877.5,0.0,,,Grassland,Herbivore,,No,Herbivore terrestrial
AVIBASE-69D272A6,779.5,0.0,500.0,500.0,Wetland,Herbivore,,No,Herbivore terrestrial
AVIBASE-BD683E6E,525.0,0.0,,,Wetland,Omnivore,"CV,O",No,Omnivore
AVIBASE-2EEDACD5,704.66667,0.0,3000.0,3000.0,Wetland,Herbivore,,No,Omnivore
AVIBASE-CA875F31,3816.66667,0.0,,,Shrubland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-3E04020B,1335.0,0.0,,,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-0D280B3F,1253.25,0.0,500.0,500.0,Shrubland,Herbivore,HC,No,Herbivore terrestrial
AVIBASE-EDB18078,2150.0,0.0,2700.0,2700.0,Shrubland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-B59E1863,4906.6,0.0,2000.0,2000.0,Wetland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-3163ED86,1685.0,0.0,1000.0,1000.0,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-60214D49,1801.8,0.0,2000.0,2000.0,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-B7159EF0,2288.0,0.0,5300.0,5300.0,Wetland,Herbivore,HC,No,Herbivore terrestrial
AVIBASE-1E6F0F8D,2300.45,0.0,150.0,150.0,Coastal,Omnivore,SC,No,Omnivore
AVIBASE-7A24F57F,1513.5,0.0,2500.0,2500.0,Wetland,Herbivore,M,No,Herbivore terrestrial
AVIBASE-D3A260BC,2561.0,0.0,2500.0,2500.0,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-4AED44E8,3297.5,0.0,2300.0,2300.0,Wetland,Herbivore,HC,No,Herbivore terrestrial
AVIBASE-946E4517,3343.75,0.0,450.0,450.0,Wetland,Herbivore,,No,Herbivore terrestrial
AVIBASE-2FEEA78C,3115.0,0.0,500.0,500.0,Wetland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-AFA7EE74,2590.0,0.0,700.0,700.0,Grassland,Herbivore,M,No,Herbivore terrestrial
AVIBASE-AD849FCB,2540.0,0.0,2000.0,2000.0,Wetland,Herbivore,HC,No,Herbivore terrestrial
AVIBASE-466E9077,2471.0,0.0,2500.0,2500.0,Grassland,Herbivore,SC,No,Granivore
AVIBASE-184D2329,1912.5,0.0,700.0,700.0,Grassland,Herbivore,SC,No,Herbivore terrestrial
AVIBASE-A3A0E8FE,4200.0,0.0,1300.0,1300.0,Wetland,Omnivore,M,No,Omnivore
AVIBASE-46B54DB1,5862.5,0.0,,,Wetland,Herbivore,M,No,Herbivore terrestrial
AVIBASE-B8C652E6,5275.0,0.0,1250.0,1250.0,Wetland,Herbivore,M,No,Herbivore terrestrial
AVIBASE-694C127A,10733.33333,0.0,,,Wetland,Herbivore,CP,No,Herbivore terrestrial
AVIBASE-B86C504C,9975.0,0.0,,,Wetland,Herbivore,,No,Herbivore terrestrial
