eBird species code 2019,Com_name,scientific_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
crelar2,Crested Lark,galerida cristata,jordansi,153486631,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.039,0.013,0.004,0.067,0.0,0.071,0.014,0.012,0.138,0.103,0.139,0.024,0.01,0.175,0.081,0.042,0.002,0.005,0.023,0.0,0.005,0.0,0.015,0.018
tawlar1,Tawny Lark,galerida deva,nominate,153097491,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.044,0.01,0.007,0.077,0.0,0.138,0.029,0.014,0.072,0.013,0.143,0.022,0.013,0.184,0.08,0.049,0.009,0.007,0.002,0.0,0.047,0.0,0.015,0.025
crelar3,Maghreb Lark,galerida macrorhyncha,nominate,153097451,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.027,0.1,0.012,0.042,0.0,0.043,0.097,0.034,0.0,0.001,0.056,0.0,0.112,0.303,0.067,0.009,0.0,0.025,0.0,0.0,0.002,0.0,0.062,0.008
lablar1,Large-billed Lark,galerida magnirostris,nominate,153097331,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.022,0.047,0.056,0.025,0.0,0.067,0.093,0.029,0.0,0.0,0.052,0.0,0.07,0.295,0.042,0.025,0.015,0.03,0.0,0.0,0.046,0.0,0.042,0.044
mallar1,Malabar Lark,galerida malabarica,nominate,153097481,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.049,0.029,0.023,0.064,0.0,0.07,0.07,0.012,0.032,0.03,0.093,0.001,0.043,0.238,0.073,0.041,0.023,0.02,0.002,0.0,0.034,0.0,0.024,0.029
sunlar1,Sun Lark,galerida modesta,nominate,153097291,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.085,0.036,0.011,0.058,0.0,0.081,0.077,0.018,0.008,0.024,0.07,0.0,0.024,0.2,0.062,0.062,0.03,0.016,0.006,0.0,0.054,0.0,0.036,0.042
sunlar1,Sun Lark,galerida modesta,nigrita,153486511,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.047,0.024,0.01,0.073,0.0,0.1,0.039,0.022,0.025,0.027,0.066,0.018,0.023,0.191,0.06,0.06,0.081,0.021,0.009,0.0,0.049,0.0,0.025,0.03
thelar1,Thekla's Lark,galerida theklae,carolinae,153097341,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.009,0.039,0.003,0.04,0.0,0.176,0.153,0.01,0.0,0.0,0.067,0.0,0.055,0.35,0.061,0.003,0.002,0.016,0.0,0.0,0.0,0.0,0.014,0.002
thelar1,Thekla's Lark,galerida theklae,mallablensis,153486541,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.009,0.118,0.049,0.001,0.0,0.008,0.074,0.079,0.0,0.0,0.003,0.0,0.118,0.33,0.003,0.003,0.003,0.053,0.0,0.0,0.031,0.0,0.078,0.04
thelar1,Thekla's Lark,galerida theklae,praetermissa,153486551,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.019,0.039,0.035,0.039,0.0,0.142,0.064,0.065,0.0,0.0,0.073,0.001,0.035,0.186,0.042,0.012,0.035,0.048,0.0,0.0,0.064,0.0,0.056,0.045
thelar1,Thekla's Lark,galerida theklae,nominate,153486561,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Alaudidae ,Larks,0.043,0.062,0.021,0.031,0.0,0.091,0.116,0.037,0.0,0.001,0.07,0.0,0.064,0.224,0.058,0.017,0.011,0.031,0.0,0.0,0.02,0.0,0.06,0.043
minblh1,Mindanao Bleeding-heart,gallicolumba crinigera,nominate,152846091,John Cox,Male,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.009,0.012,0.138,0.017,0.0,0.01,0.007,0.058,0.002,0.003,0.033,0.0,0.01,0.172,0.024,0.028,0.026,0.045,0.003,0.013,0.102,0.0,0.041,0.247
minblh1,Mindanao Bleeding-heart,gallicolumba crinigera,leytensis,152846121,John Cox,Male,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.025,0.013,0.176,0.008,0.001,0.013,0.011,0.07,0.0,0.0,0.034,0.0,0.009,0.147,0.019,0.031,0.043,0.087,0.009,0.004,0.074,0.0,0.029,0.197
nebhea1,Negros Bleeding-heart,gallicolumba keayi,nominate,152846161,John Cox,Monomorphic,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.013,0.018,0.125,0.005,0.001,0.003,0.027,0.031,0.004,0.0,0.012,0.0,0.01,0.161,0.007,0.049,0.037,0.05,0.003,0.004,0.084,0.0,0.03,0.326
lubhea1,Luzon Bleeding-heart,gallicolumba luzonica,nominate,152846061,John Cox,Male,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.005,0.077,0.145,0.004,0.001,0.0,0.054,0.06,0.0,0.001,0.001,0.0,0.035,0.133,0.005,0.011,0.021,0.055,0.01,0.001,0.063,0.0,0.075,0.243
subhea1,Sulu Bleeding-heart,gallicolumba menagei,nominate,153385281,John Cox,Monomorphic,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.016,0.038,0.119,0.016,0.0,0.004,0.027,0.028,0.0,0.002,0.007,0.001,0.02,0.2,0.001,0.057,0.032,0.059,0.004,0.001,0.085,0.0,0.028,0.255
mibhea2,Mindoro Bleeding-heart,gallicolumba platenae,nominate,152846141,John Cox,Monomorphic,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.012,0.018,0.142,0.007,0.0,0.001,0.059,0.025,0.0,0.002,0.0,0.0,0.028,0.233,0.001,0.081,0.018,0.044,0.003,0.011,0.06,0.0,0.031,0.224
cigdov2,Cinnamon Ground Dove,gallicolumba rufigula,nominate,152846251,John Cox,Monomorphic,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.019,0.045,0.077,0.006,0.001,0.025,0.043,0.102,0.01,0.003,0.004,0.011,0.029,0.182,0.005,0.191,0.002,0.074,0.001,0.0,0.025,0.001,0.059,0.085
sugdov1,Sulawesi Ground Dove,gallicolumba tristigmata,nominate,152846201,John Cox,Monomorphic,Not specified,,Columbiformes,Columbidae ,Pigeons and Doves,0.011,0.078,0.031,0.013,0.003,0.008,0.024,0.064,0.006,0.004,0.01,0.003,0.044,0.113,0.003,0.018,0.009,0.041,0.0,0.003,0.079,0.003,0.043,0.389
waterc1,Watercock,gallicrex cinerea,nominate,152820811,Hilary Burn,Male,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.011,0.014,0.095,0.009,0.0,0.006,0.011,0.069,0.016,0.051,0.027,0.005,0.008,0.144,0.021,0.012,0.043,0.104,0.02,0.0,0.158,0.0,0.04,0.136
waterc1,Watercock,gallicrex cinerea,nominate,153362951,Hilary Burn,Female,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.074,0.019,0.023,0.106,0.0,0.06,0.012,0.015,0.016,0.004,0.141,0.0,0.016,0.213,0.148,0.061,0.001,0.016,0.0,0.0,0.01,0.001,0.019,0.045
punsni1,Puna Snipe,gallinago andina,nominate,151499531,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.043,0.021,0.04,0.038,0.0,0.112,0.111,0.01,0.015,0.003,0.068,0.007,0.037,0.271,0.049,0.043,0.002,0.019,0.003,0.0,0.033,0.0,0.013,0.062
wilsni1,Wilson's Snipe,gallinago delicata,nominate,151499501,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.054,0.033,0.029,0.047,0.0,0.049,0.106,0.024,0.005,0.002,0.039,0.0,0.064,0.262,0.036,0.071,0.005,0.021,0.004,0.0,0.042,0.0,0.027,0.08
comsni,Common Snipe,gallinago gallinago,nominate,151499491,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.049,0.045,0.014,0.056,0.0,0.076,0.116,0.013,0.014,0.007,0.06,0.001,0.06,0.298,0.05,0.059,0.0,0.02,0.006,0.0,0.013,0.0,0.014,0.029
latsni1,Latham's Snipe,gallinago hardwickii,nominate,151499391,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.031,0.022,0.021,0.029,0.0,0.069,0.231,0.013,0.006,0.0,0.029,0.0,0.061,0.327,0.022,0.045,0.005,0.015,0.0,0.0,0.021,0.0,0.018,0.035
impsni1,Imperial Snipe,gallinago imperialis,nominate,151499341,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.036,0.032,0.056,0.049,0.0,0.034,0.029,0.029,0.016,0.036,0.053,0.0,0.023,0.16,0.031,0.083,0.014,0.023,0.012,0.0,0.079,0.0,0.026,0.179
andsni1,Jameson's Snipe,gallinago jamesoni,nominate,151499351,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.062,0.047,0.04,0.039,0.0,0.059,0.132,0.033,0.002,0.004,0.046,0.0,0.057,0.166,0.046,0.066,0.004,0.019,0.0,0.0,0.044,0.0,0.036,0.098
madsni1,Madagascar Snipe,gallinago macrodactyla,nominate,151499461,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.059,0.033,0.032,0.05,0.0,0.074,0.136,0.03,0.004,0.005,0.043,0.002,0.054,0.222,0.052,0.075,0.002,0.02,0.001,0.0,0.018,0.0,0.029,0.059
gresni1,Great Snipe,gallinago media,nominate,151499481,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.03,0.036,0.03,0.027,0.0,0.062,0.164,0.03,0.005,0.005,0.029,0.002,0.039,0.293,0.024,0.068,0.003,0.025,0.002,0.0,0.035,0.0,0.022,0.069
swisni1,Swinhoe's Snipe,gallinago megala,nominate,151499431,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.041,0.022,0.026,0.043,0.0,0.117,0.146,0.027,0.016,0.01,0.065,0.001,0.065,0.224,0.05,0.051,0.001,0.034,0.002,0.0,0.016,0.0,0.018,0.025
woosni1,Wood Snipe,gallinago nemoricola,nominate,151499411,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.051,0.035,0.036,0.04,0.0,0.071,0.121,0.037,0.0,0.0,0.064,0.0,0.069,0.206,0.048,0.058,0.002,0.022,0.0,0.0,0.035,0.0,0.026,0.079
afrsni1,African Snipe,gallinago nigripennis,nominate,151499441,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.021,0.027,0.04,0.03,0.0,0.065,0.126,0.024,0.004,0.002,0.042,0.0,0.047,0.261,0.026,0.037,0.008,0.014,0.003,0.0,0.06,0.0,0.02,0.143
nobsni1,Noble Snipe,gallinago nobilis,nominate,151499541,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.048,0.032,0.029,0.045,0.0,0.11,0.105,0.025,0.007,0.005,0.065,0.002,0.043,0.204,0.059,0.069,0.001,0.029,0.0,0.0,0.035,0.0,0.031,0.056
soasni1,South American Snipe,gallinago paraguaiae,magellanica,151499511,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.026,0.022,0.015,0.026,0.0,0.111,0.197,0.018,0.012,0.006,0.075,0.0,0.05,0.281,0.033,0.044,0.001,0.016,0.0,0.0,0.018,0.0,0.014,0.035
soasni1,South American Snipe,gallinago paraguaiae,nominate,151499521,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.035,0.044,0.028,0.026,0.0,0.043,0.162,0.041,0.005,0.0,0.042,0.0,0.07,0.283,0.046,0.033,0.002,0.041,0.001,0.0,0.017,0.0,0.027,0.054
solsni1,Solitary Snipe,gallinago solitaria,nominate,151499381,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.063,0.021,0.01,0.051,0.0,0.067,0.137,0.012,0.035,0.036,0.062,0.0,0.045,0.229,0.044,0.077,0.003,0.011,0.007,0.0,0.036,0.0,0.015,0.039
pitsni,Pin-tailed Snipe,gallinago stenura,nominate,151499421,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.021,0.046,0.044,0.022,0.0,0.071,0.161,0.042,0.008,0.003,0.051,0.0,0.082,0.249,0.035,0.017,0.002,0.055,0.0,0.0,0.009,0.002,0.041,0.039
fuesni1,Fuegian Snipe,gallinago stricklandii,nominate,151499371,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.049,0.021,0.019,0.062,0.0,0.153,0.091,0.02,0.008,0.005,0.074,0.002,0.043,0.167,0.062,0.078,0.002,0.017,0.0,0.0,0.036,0.0,0.027,0.064
giasni1,Giant Snipe,gallinago undulata,nominate,151499551,Francesc Jutglar,Monomorphic,Not specified,,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.03,0.048,0.04,0.014,0.0,0.015,0.127,0.035,0.006,0.0,0.018,0.001,0.046,0.287,0.017,0.05,0.004,0.034,0.0,0.0,0.053,0.0,0.048,0.127
commoo3,Eurasian Moorhen,gallinula chloropus,nominate,152821101,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.084,0.019,0.068,0.06,0.001,0.008,0.013,0.071,0.013,0.008,0.006,0.005,0.014,0.181,0.031,0.065,0.061,0.072,0.009,0.0,0.085,0.0,0.048,0.078
commoo3,Eurasian Moorhen,gallinula chloropus,orientalis,152821111,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.049,0.01,0.137,0.043,0.0,0.006,0.025,0.088,0.007,0.006,0.003,0.008,0.009,0.183,0.009,0.03,0.03,0.154,0.013,0.0,0.067,0.003,0.027,0.093
commoo3,Eurasian Moorhen,gallinula chloropus,pyrrhorrhoa,152821121,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.056,0.013,0.062,0.075,0.0,0.022,0.012,0.119,0.012,0.003,0.009,0.009,0.017,0.224,0.049,0.036,0.024,0.063,0.011,0.0,0.041,0.001,0.087,0.055
trimoo3,Gough Moorhen,gallinula comeri,nominate,152821081,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.136,0.008,0.074,0.026,0.0,0.002,0.016,0.025,0.008,0.01,0.009,0.015,0.005,0.185,0.003,0.126,0.054,0.06,0.011,0.0,0.106,0.003,0.01,0.108
comgal1,Common Gallinule,gallinula galeata,cachinnans,153363221,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.077,0.009,0.06,0.109,0.0,0.002,0.024,0.09,0.008,0.008,0.007,0.01,0.011,0.213,0.09,0.027,0.02,0.079,0.008,0.0,0.042,0.005,0.037,0.064
comgal1,Common Gallinule,gallinula galeata,garmani,153363231,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.045,0.012,0.144,0.016,0.0,0.007,0.024,0.069,0.008,0.004,0.005,0.022,0.007,0.187,0.01,0.039,0.036,0.15,0.008,0.0,0.076,0.001,0.016,0.114
comgal1,Common Gallinule,gallinula galeata,sandvicensis,153363241,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.069,0.013,0.09,0.07,0.0,0.008,0.017,0.098,0.01,0.007,0.006,0.011,0.011,0.215,0.027,0.025,0.022,0.135,0.004,0.0,0.052,0.001,0.037,0.072
trimoo2,Tristan Moorhen,gallinula nesiotis,nominate,153342801,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.065,0.007,0.098,0.007,0.0,0.004,0.012,0.033,0.006,0.009,0.007,0.009,0.005,0.182,0.012,0.156,0.048,0.059,0.004,0.0,0.103,0.002,0.012,0.16
dusmoo1,Dusky Moorhen,gallinula tenebrosa,neumanni,152821191,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.01,0.014,0.166,0.006,0.0,0.011,0.009,0.094,0.007,0.006,0.01,0.009,0.008,0.175,0.008,0.003,0.023,0.18,0.015,0.0,0.075,0.0,0.033,0.138
dusmoo1,Dusky Moorhen,gallinula tenebrosa,nominate,152821201,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.023,0.018,0.142,0.017,0.0,0.007,0.009,0.161,0.003,0.004,0.01,0.005,0.013,0.171,0.013,0.007,0.02,0.168,0.012,0.0,0.057,0.0,0.048,0.092
dusmoo1,Dusky Moorhen,gallinula tenebrosa,frontata,153405811,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.0,0.022,0.265,0.011,0.0,0.006,0.049,0.043,0.003,0.027,0.002,0.0,0.018,0.149,0.028,0.001,0.007,0.124,0.003,0.0,0.06,0.0,0.032,0.15
weka1,Weka,gallirallus australis,nominate,152819041,Norman Arlott,Monomorphic,Not specified,dark bird,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.088,0.006,0.02,0.029,0.0,0.001,0.004,0.07,0.0,0.003,0.004,0.0,0.008,0.147,0.0,0.26,0.001,0.047,0.031,0.0,0.115,0.0,0.024,0.142
weka1,Weka,gallirallus australis,nominate,152819051,Norman Arlott,Monomorphic,Not specified,pale bird,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.065,0.022,0.004,0.079,0.0,0.002,0.007,0.015,0.001,0.108,0.013,0.0,0.008,0.112,0.064,0.17,0.001,0.006,0.17,0.0,0.035,0.0,0.045,0.073
weka1,Weka,gallirallus australis,greyi,152819061,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.049,0.003,0.111,0.012,0.0,0.0,0.005,0.027,0.0,0.0,0.0,0.0,0.007,0.127,0.008,0.215,0.005,0.09,0.01,0.0,0.173,0.0,0.01,0.148
weka1,Weka,gallirallus australis,hectori,152819101,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.089,0.031,0.005,0.137,0.0,0.003,0.013,0.001,0.018,0.102,0.071,0.0,0.011,0.154,0.091,0.13,0.0,0.005,0.052,0.0,0.017,0.0,0.029,0.041
necrai1,New Caledonian Rail,gallirallus lafresnayanus,nominate,152819031,Norman Arlott,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.152,0.009,0.027,0.103,0.0,0.0,0.005,0.078,0.0,0.002,0.005,0.0,0.005,0.179,0.056,0.256,0.0,0.032,0.002,0.0,0.024,0.0,0.01,0.055
ceyspu1,Sri Lanka Spurfowl,galloperdix bicalcarata,nominate,152997161,Norman Arlott,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.07,0.006,0.008,0.026,0.0,0.001,0.01,0.007,0.0,0.008,0.004,0.0,0.006,0.15,0.008,0.338,0.001,0.005,0.15,0.0,0.049,0.0,0.007,0.146
ceyspu1,Sri Lanka Spurfowl,galloperdix bicalcarata,nominate,152997171,Norman Arlott,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.064,0.035,0.025,0.033,0.0,0.002,0.055,0.019,0.0,0.021,0.002,0.0,0.041,0.167,0.017,0.12,0.004,0.031,0.091,0.0,0.091,0.0,0.036,0.146
paispu1,Painted Spurfowl,galloperdix lunulata,nominate,152997121,Norman Arlott,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.158,0.007,0.028,0.083,0.0,0.001,0.006,0.002,0.018,0.146,0.007,0.001,0.006,0.154,0.005,0.236,0.0,0.009,0.037,0.0,0.017,0.0,0.006,0.073
paispu1,Painted Spurfowl,galloperdix lunulata,nominate,152997141,Norman Arlott,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.021,0.008,0.099,0.018,0.0,0.096,0.032,0.02,0.001,0.022,0.014,0.0,0.009,0.145,0.013,0.126,0.001,0.052,0.134,0.0,0.022,0.0,0.014,0.153
redspu1,Red Spurfowl,galloperdix spadicea,nominate,152997091,Norman Arlott,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.103,0.011,0.006,0.12,0.0,0.001,0.004,0.003,0.064,0.151,0.036,0.0,0.005,0.163,0.089,0.131,0.0,0.006,0.06,0.0,0.01,0.0,0.016,0.021
redspu1,Red Spurfowl,galloperdix spadicea,nominate,152997101,Norman Arlott,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.033,0.007,0.003,0.1,0.0,0.002,0.004,0.002,0.032,0.209,0.065,0.0,0.004,0.171,0.137,0.06,0.0,0.0,0.139,0.0,0.001,0.0,0.022,0.009
redspu1,Red Spurfowl,galloperdix spadicea,stewarti,152997111,Norman Arlott,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.032,0.006,0.011,0.008,0.0,0.0,0.006,0.001,0.0,0.011,0.002,0.0,0.007,0.149,0.006,0.49,0.001,0.002,0.185,0.0,0.02,0.0,0.001,0.062
redspu1,Red Spurfowl,galloperdix spadicea,caurina,153393231,Norman Arlott,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.009,0.019,0.0,0.042,0.0,0.067,0.008,0.003,0.043,0.211,0.198,0.0,0.011,0.165,0.132,0.027,0.0,0.002,0.05,0.0,0.003,0.0,0.007,0.003
redjun,Red Junglefowl,gallus gallus,bankiva,152999271,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.009,0.027,0.066,0.004,0.0,0.0,0.022,0.037,0.0,0.08,0.004,0.0,0.033,0.128,0.005,0.064,0.0,0.031,0.232,0.0,0.108,0.0,0.01,0.14
redjun,Red Junglefowl,gallus gallus,nominate,152999291,Etel Vilaró,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.055,0.029,0.078,0.046,0.0,0.019,0.017,0.047,0.005,0.025,0.022,0.003,0.019,0.113,0.032,0.075,0.022,0.056,0.036,0.0,0.104,0.0,0.049,0.148
redjun,Red Junglefowl,gallus gallus,nominate,152999311,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.01,0.002,0.081,0.003,0.0,0.009,0.013,0.016,0.033,0.071,0.01,0.015,0.012,0.104,0.006,0.083,0.015,0.025,0.163,0.0,0.19,0.002,0.021,0.116
redjun,Red Junglefowl,gallus gallus,spadiceus,153343911,Etel Vilaró,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.05,0.04,0.097,0.053,0.0,0.018,0.013,0.052,0.012,0.024,0.022,0.0,0.028,0.109,0.032,0.07,0.022,0.066,0.02,0.0,0.1,0.0,0.037,0.135
redjun,Red Junglefowl,gallus gallus,spadiceus,153731391,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.007,0.009,0.059,0.004,0.0,0.009,0.01,0.019,0.026,0.083,0.006,0.017,0.014,0.119,0.002,0.07,0.065,0.035,0.158,0.0,0.179,0.001,0.008,0.1
ceyjun1,Sri Lanka Junglefowl,gallus lafayettii,nominate,152999391,Etel Vilaró,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.058,0.034,0.053,0.068,0.0,0.013,0.018,0.047,0.001,0.026,0.02,0.0,0.027,0.188,0.037,0.091,0.039,0.04,0.025,0.0,0.092,0.0,0.036,0.087
ceyjun1,Sri Lanka Junglefowl,gallus lafayettii,nominate,152999401,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.024,0.011,0.068,0.026,0.035,0.01,0.007,0.02,0.023,0.095,0.015,0.016,0.013,0.124,0.013,0.078,0.014,0.034,0.136,0.024,0.103,0.0,0.011,0.1
grejun2,Gray Junglefowl,gallus sonneratii,nominate,152999351,Etel Vilaró,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.099,0.033,0.076,0.117,0.0,0.003,0.017,0.03,0.002,0.024,0.016,0.0,0.028,0.16,0.035,0.106,0.001,0.038,0.022,0.0,0.047,0.0,0.026,0.12
grejun2,Gray Junglefowl,gallus sonneratii,nominate,152999361,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.009,0.03,0.123,0.019,0.032,0.007,0.018,0.047,0.014,0.035,0.005,0.005,0.018,0.128,0.014,0.031,0.032,0.065,0.048,0.033,0.13,0.001,0.025,0.131
grejun1,Green Junglefowl,gallus varius,nominate,152999411,Etel Vilaró,Female,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.054,0.027,0.066,0.066,0.0,0.004,0.017,0.033,0.0,0.003,0.04,0.0,0.022,0.129,0.045,0.074,0.058,0.037,0.005,0.0,0.184,0.0,0.027,0.109
grejun1,Green Junglefowl,gallus varius,nominate,152999421,Etel Vilaró,Male,Not specified,,Galliformes,Phasianidae ,"Pheasants, Grouse, and Allies",0.013,0.024,0.092,0.028,0.012,0.016,0.012,0.05,0.006,0.014,0.028,0.006,0.016,0.126,0.02,0.022,0.056,0.047,0.022,0.004,0.234,0.004,0.02,0.128
peakit1,Pearl Kite,gampsonyx swainsonii,leonae,151481711,Ian Lewington,Monomorphic,Not specified,,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.001,0.044,0.082,0.006,0.0,0.016,0.109,0.036,0.018,0.053,0.026,0.0,0.057,0.178,0.014,0.005,0.004,0.031,0.055,0.0,0.056,0.0,0.043,0.166
peakit1,Pearl Kite,gampsonyx swainsonii,nominate,151481721,Ian Lewington,Monomorphic,Not specified,,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.001,0.056,0.085,0.0,0.0,0.006,0.19,0.034,0.007,0.008,0.018,0.0,0.107,0.157,0.008,0.001,0.009,0.045,0.003,0.0,0.061,0.0,0.068,0.136
whhbab2,White-hooded Babbler,gampsorhynchus rufulus,nominate,153123171,Ren Hathway,Monomorphic,Not specified,,Passeriformes,Pellorneidae ,Ground Babblers and Allies,0.245,0.012,0.001,0.163,0.0,0.057,0.117,0.004,0.004,0.0,0.043,0.0,0.049,0.178,0.039,0.055,0.001,0.003,0.0,0.0,0.002,0.009,0.013,0.005
colbab1,Collared Babbler,gampsorhynchus torquatus,nominate,153508841,Ren Hathway,Monomorphic,Not specified,,Passeriformes,Pellorneidae ,Ground Babblers and Allies,0.262,0.015,0.001,0.144,0.0,0.008,0.078,0.006,0.116,0.036,0.023,0.0,0.037,0.183,0.021,0.048,0.001,0.001,0.003,0.0,0.003,0.003,0.009,0.002
