avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen_avg,beak_culmen_avg_m,beak_culmen_avg_f,beak_nares_avg,beak_nares_avg_m,beak_nares_avg_f,beak_width_avg,beak_width_avg_m,beak_width_avg_f,beak_depth_avg,beak_depth_avg_m,beak_depth_avg_f,tarsus_avg,tarsus_avg_m,tarsus_avg_f,wing_len_avg,wing_len_avg_m,wing_len_avg_f,kipps_avg,kipps_avg_m,kipps_avg_f,secondary_avg,secondary_avg_m,secondary_avg_f,hwi_avg,hwi_avg_m,hwi_avg_f,tail_avg,tail_avg_m,tail_avg_f,total_individuals,female_count,male_count,mass_avg,mass_source,inference,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size
AVIBASE-B9BE800C,Coccopygia quartinia,Estrilda_quartinia,Estrildidae,Passeriformes,Estrildidae,Passeriformes,8.74444,8.60000,8.92500,6.27500,6.40000,6.15000,4.20000,4.13333,4.30000,5.02000,5.10000,4.90000,13.01111,12.96000,13.07500,46.83333,47.00000,46.62500,7.71250,7.67500,7.75000,38.97500,39.07500,38.87500,16.56250,16.47500,16.65000,36.94444,36.80000,37.12500,9.00000,4.00000,5.00000,6.70000,Dunning,NO,Shrubland,2.00000,1.00000,Omnivore,Granivore,Generalist,-21.15000,14.85000,-0.47000,35.35000,676732.96000
AVIBASE-84E1F114,Coccothraustes coccothraustes,Coccothraustes_coccothraustes,Fringillidae,Passeriformes,Fringillidae,Passeriformes,22.97333,23.40000,21.80000,16.63000,16.71250,16.30000,11.96000,12.35000,10.40000,15.01818,15.60000,12.40000,21.04667,21.12727,20.82500,102.02174,101.46667,103.06250,33.55909,33.53571,33.60000,68.60000,68.10714,69.46250,32.85455,32.99286,32.61250,57.24667,57.20000,57.37500,23.00000,8.00000,15.00000,56.60000,Dunning,NO,Forest,1.00000,2.00000,Herbivore,Omnivore,Insessorial,30.40000,63.38000,51.17000,60.81000,12197802.66000
AVIBASE-83A0647B,Coccycua cinerea,Coccycua_cinerea,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,23.30000,22.90000,23.70000,13.95000,13.95000,13.95000,5.47500,5.55000,5.40000,5.97500,5.90000,6.05000,22.87500,22.60000,23.15000,109.75000,106.50000,113.00000,26.92500,26.75000,27.10000,82.82500,79.75000,85.90000,24.57500,25.15000,24.00000,106.00000,101.50000,110.50000,4.00000,2.00000,2.00000,41.00000,Dunning,NO,Shrubland,2.00000,3.00000,Carnivore,Invertivore,Insessorial,-38.71000,-19.63000,-27.92000,-58.31000,2258759.94000
AVIBASE-07DD8007,Coccycua minuta,Coccycua_minuta,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,23.45556,23.70000,23.00000,14.20000,14.30000,14.25000,5.36000,5.26667,5.45000,6.47000,6.66667,6.95000,24.73000,24.56667,25.95000,105.90000,106.66667,107.00000,15.43333,15.60000,15.70000,90.02222,89.45000,91.30000,14.62222,14.85000,14.70000,147.90000,153.66667,160.50000,10.00000,2.00000,3.00000,39.30000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-20.89000,11.98000,-4.40000,-62.28000,8754206.58000
AVIBASE-F0677C4B,Coccycua pumila,Coccycua_pumila,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,20.70000,23.00000,19.60000,11.90000,13.60000,11.40000,5.27500,5.60000,5.10000,6.03333,6.90000,5.70000,23.07500,23.20000,22.90000,98.00000,94.00000,92.00000,26.17500,21.10000,30.10000,71.85000,73.00000,61.90000,26.75000,22.40000,32.70000,100.75000,106.00000,93.00000,4.00000,1.00000,1.00000,37.10000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,1.48000,11.49000,7.49000,-69.44000,647667.46000
AVIBASE-0CF12F81,Coccyzus americanus,Coccyzus_americanus,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,29.20833,29.42857,30.63333,20.05000,21.55000,18.55000,6.99167,7.07143,6.63333,8.19167,8.10000,8.06667,24.53636,24.31667,23.46667,143.41667,142.71429,142.66667,62.37500,63.15000,61.60000,82.62500,84.35000,80.90000,43.00000,42.80000,43.20000,146.33333,146.28571,142.33333,12.00000,3.00000,7.00000,64.00000,Dunning,NO,Forest,1.00000,3.00000,Carnivore,Invertivore,Insessorial,-14.02000,48.99000,36.04000,-90.96000,5270361.03000
AVIBASE-7390B9DD,Coccyzus bahamensis,Coccyzus_merlini,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,56.05000,56.40000,55.70000,38.52500,39.60000,37.45000,8.30000,8.05000,8.55000,11.92500,11.50000,12.35000,39.57500,39.65000,39.50000,157.65000,158.35000,156.95000,17.82500,17.75000,17.90000,139.82500,140.60000,139.05000,11.30000,11.20000,11.40000,239.10000,240.90000,237.30000,4.00000,2.00000,2.00000,169.60000,DataFromSplit,NO,Forest,1.00000,2.00000,Carnivore,Omnivore,Insessorial,23.68000,25.56000,24.53000,-77.82000,5895.19000
AVIBASE-41E9F54B,Coccyzus erythropthalmus,Coccyzus_erythropthalmus,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,27.02000,27.46667,26.35000,17.02500,17.45000,16.60000,5.72000,5.60000,5.90000,6.56000,6.76667,6.25000,22.86000,22.70000,23.10000,136.90000,139.83333,132.50000,55.27500,57.00000,53.55000,80.35000,81.75000,78.95000,40.75000,41.05000,40.45000,143.40000,143.66667,143.00000,5.00000,2.00000,3.00000,50.90000,Dunning,NO,Forest,1.00000,3.00000,Carnivore,Invertivore,Insessorial,32.02000,55.74000,43.59000,-90.65000,4944717.14000
AVIBASE-BBA3CB9A,Coccyzus euleri,Coccyzus_euleri,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,26.62500,25.78000,28.03333,19.02857,18.70000,19.85000,6.41250,6.48000,6.55000,7.66667,8.14000,7.66667,21.23333,21.36000,20.46667,131.42222,132.64000,127.53333,44.70000,45.14000,41.90000,86.73333,87.50000,85.66667,33.91111,33.90000,32.83333,128.96667,124.80000,132.23333,9.00000,3.00000,5.00000,52.30000,Dunning,NO,Forest,1.00000,3.00000,Carnivore,Invertivore,Insessorial,-27.59000,12.49000,-7.81000,-53.75000,9036508.43000
AVIBASE-8DCC542B,Coccyzus ferrugineus,Coccyzus_ferrugineus,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,29.10000,28.86667,29.45000,17.70000,17.90000,17.50000,6.50000,6.46667,6.55000,8.68000,8.80000,8.50000,28.66000,28.30000,29.20000,129.60000,128.00000,132.00000,37.72500,37.60000,37.85000,92.02500,89.90000,94.15000,29.10000,29.50000,28.70000,151.20000,148.66667,155.00000,5.00000,2.00000,3.00000,70.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,5.50000,5.56000,5.53000,-87.06000,24.76000
AVIBASE-618790D9,Coccyzus lansbergi,Coccyzus_lansbergi,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,24.80000,24.70000,23.10000,15.32500,15.00000,15.60000,6.02500,5.80000,6.90000,7.87500,7.75000,8.40000,26.92500,27.30000,27.40000,114.75000,114.00000,117.00000,28.97500,30.00000,27.90000,85.80000,84.00000,89.20000,25.25000,26.30000,23.80000,137.25000,132.00000,141.00000,4.00000,1.00000,2.00000,50.30000,Dunning,NO,Woodland,2.00000,3.00000,Carnivore,Invertivore,Insessorial,-4.55000,12.46000,6.96000,-74.26000,326111.20000
AVIBASE-C6180718,Coccyzus longirostris,Coccyzus_longirostris,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,51.76000,50.70000,50.20000,34.85000,31.80000,35.10000,7.70000,7.15000,8.10000,9.02000,8.35000,9.90000,35.44000,33.65000,37.10000,136.00000,137.50000,135.00000,16.80000,13.00000,17.70000,117.70000,120.00000,117.30000,12.50000,9.80000,13.10000,202.60000,207.00000,205.00000,5.00000,1.00000,2.00000,100.00000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,17.61000,20.09000,18.91000,-71.28000,75087.70000
AVIBASE-5426F64E,Coccyzus melacoryphus,Coccyzus_melacoryphus,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,24.97692,24.77500,23.50000,17.85000,20.04293,17.40000,6.21667,6.40000,5.90000,7.67222,7.50000,7.78750,24.49444,24.60000,25.03750,116.26111,114.08571,119.01250,31.96000,30.68000,32.80000,84.30667,82.66000,86.52857,27.50667,27.10000,27.47143,139.18333,141.15714,142.15000,18.00000,8.00000,7.00000,49.70000,Dunning,NO,Woodland,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-51.57000,12.46000,-10.07000,-58.69000,14444342.03000
AVIBASE-107F0A70,Coccyzus merlini,Coccyzus_merlini,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,56.07500,56.35000,55.00000,39.07500,38.05000,39.10000,9.12500,8.55000,9.20000,11.95000,10.95000,12.80000,46.52500,43.90000,51.30000,178.00000,172.50000,184.00000,22.60000,26.05000,18.10000,155.40000,146.45000,165.90000,12.75000,15.10000,9.80000,299.75000,274.00000,332.00000,4.00000,1.00000,2.00000,169.60000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Omnivore,Insessorial,19.83000,23.19000,21.62000,-79.00000,109791.83000
AVIBASE-84F096F7,Coccyzus minor,Coccyzus_minor,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,31.26667,31.17500,31.12500,20.62500,20.46000,20.78333,6.76154,6.58000,6.78333,9.13846,9.00000,9.21667,28.12308,27.52000,27.56667,134.96154,131.60000,135.75000,42.98750,43.60000,42.37500,92.51250,93.65000,91.37500,31.68750,31.77500,31.60000,155.30769,157.20000,152.66667,13.00000,6.00000,5.00000,63.90000,Dunning,NO,Woodland,2.00000,2.00000,Carnivore,Invertivore,Insessorial,-2.92000,28.42000,14.86000,-79.81000,1105292.18000
AVIBASE-9580F5D9,Coccyzus pluvialis,Coccyzus_pluvialis,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,41.70000,42.70000,41.30000,23.45000,24.70000,22.20000,8.54000,8.95000,8.45000,12.28000,12.25000,12.50000,41.04000,41.10000,42.70000,177.60000,177.50000,175.00000,22.60000,23.35000,21.85000,153.65000,154.15000,153.15000,12.77500,13.10000,12.45000,279.00000,287.00000,272.50000,5.00000,2.00000,2.00000,163.00000,Dunning,NO,Forest,2.00000,1.00000,Carnivore,Vertivore,Insessorial,17.70000,18.53000,18.16000,-77.31000,11021.79000
AVIBASE-AB5C68F1,Coccyzus rufigularis,Coccyzus_rufigularis,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,44.47500,41.95000,47.00000,25.67500,23.60000,27.75000,9.30000,8.95000,9.65000,11.65000,10.85000,12.45000,39.32500,37.65000,41.00000,181.05000,176.75000,185.35000,24.82500,22.45000,27.20000,156.22500,154.30000,158.15000,13.70000,12.70000,14.70000,269.77500,268.10000,271.45000,4.00000,2.00000,2.00000,128.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,17.99000,19.30000,18.46000,-71.47000,1132.73000
AVIBASE-ECDCF2B9,Coccyzus vetula,Coccyzus_vetula,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,50.05000,51.40000,51.45000,34.65000,35.80000,35.55000,8.30000,8.40000,8.25000,8.80000,8.80000,9.00000,32.05000,31.80000,32.35000,120.50000,119.00000,124.50000,13.80000,14.70000,13.35000,106.70000,104.30000,111.15000,11.50000,12.40000,10.75000,174.75000,183.00000,184.00000,4.00000,2.00000,1.00000,96.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,17.70000,18.53000,18.16000,-77.31000,11021.79000
AVIBASE-3B78A0C9,Coccyzus vieilloti,Coccyzus_vieilloti,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,48.35000,49.90000,47.95000,32.37500,33.80000,32.05000,7.75000,7.00000,7.95000,9.00000,8.90000,9.15000,34.32500,34.00000,35.00000,132.00000,129.00000,131.50000,18.05000,17.80000,18.05000,113.95000,111.20000,113.45000,13.70000,13.80000,13.75000,213.00000,220.00000,192.50000,4.00000,2.00000,1.00000,81.90000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Omnivore,Insessorial,17.93000,18.52000,18.23000,-66.48000,8774.42000
AVIBASE-74368984,Cochlearius cochlearius,Cochlearius_cochlearius,Ardeidae,Pelecaniformes,Ardeidae,Pelecaniformes,86.36000,86.13333,86.70000,65.90000,66.35000,65.45000,43.26000,43.70000,42.60000,28.94000,28.80000,29.15000,78.32000,78.06667,78.70000,264.60000,257.66667,275.00000,77.52500,76.15000,78.90000,196.97500,197.85000,196.10000,28.22500,27.80000,28.65000,117.00000,125.66667,104.00000,5.00000,2.00000,3.00000,643.20000,Dunning,NO,Wetland,2.00000,1.00000,Carnivore,Aquatic predator,Terrestrial,-26.98000,24.40000,-4.95000,-62.08000,11698377.40000
AVIBASE-031D861E,Cochoa azurea,Cochoa_azurea,Turdidae,Passeriformes,Turdidae,Passeriformes,18.77500,18.60000,18.95000,9.42500,9.35000,9.50000,5.00000,5.05000,4.95000,5.07500,4.95000,5.20000,25.72500,25.10000,26.35000,116.00000,114.50000,117.50000,24.62500,24.30000,24.95000,91.37500,90.20000,92.55000,21.25000,21.25000,21.25000,93.00000,84.50000,101.50000,4.00000,2.00000,2.00000,111.50000,EltonTraits_GenAvg,NO,Forest,1.00000,1.00000,Omnivore,Frugivore,Insessorial,-7.55000,-6.60000,-7.06000,107.57000,8485.37000
AVIBASE-80724C8B,Cochoa beccarii,Cochoa_beccarii,Turdidae,Passeriformes,Turdidae,Passeriformes,22.00000,22.00000,22.99299,11.50000,11.50000,12.94727,6.70000,6.70000,5.10958,6.60000,6.60000,5.99794,30.40000,30.40000,30.42586,138.00000,138.00000,113.63326,30.80000,30.80000,28.66348,107.20000,107.20000,85.17422,22.30000,22.30000,24.91513,110.00000,110.00000,87.43268,1.00000,0.00000,1.00000,111.50000,EltonTraits_GenAvg,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,-4.53000,5.04000,1.03000,99.51000,64349.30000
AVIBASE-65A535DA,Cochoa purpurea,Cochoa_purpurea,Turdidae,Passeriformes,Turdidae,Passeriformes,21.96000,22.00000,21.95000,10.22500,12.94355,10.22500,6.30000,6.10000,6.35000,5.62000,5.50000,5.65000,28.70000,28.80000,28.67500,140.40000,140.00000,140.50000,39.97500,29.75137,39.97500,100.52500,86.61801,100.52500,28.45000,25.26549,28.45000,101.60000,110.00000,99.50000,5.00000,4.00000,1.00000,103.00000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Frugivore,Insessorial,17.15000,31.09000,24.16000,98.45000,623216.09000
AVIBASE-D29F7DED,Cochoa viridis,Cochoa_viridis,Turdidae,Passeriformes,Turdidae,Passeriformes,24.06667,24.70000,23.66667,11.00000,10.30000,11.35000,6.65000,6.60000,6.86667,5.98333,6.00000,5.96667,26.15000,26.10000,26.90000,143.33333,145.00000,143.66667,39.52500,38.70000,39.65000,103.47500,106.30000,104.35000,27.65000,26.70000,27.55000,114.00000,114.00000,117.00000,6.00000,3.00000,2.00000,120.00000,Dunning,NO,Forest,1.00000,1.00000,Omnivore,Frugivore,Insessorial,10.49000,28.87000,20.30000,100.59000,1337235.03000
AVIBASE-2FB91850,Coeligena albicaudata,Coeligena_violifer,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,41.30000,41.30000,23.93337,34.30000,34.30000,18.87402,2.30000,2.30000,2.08341,2.20000,2.20000,2.02116,5.15209,5.19036,5.14889,77.60000,77.60000,55.39467,47.70000,47.70000,35.02588,29.90000,29.90000,20.36607,61.50000,61.50000,63.46019,49.80000,49.80000,36.95579,1.00000,0.00000,1.00000,7.40000,DataFromSplit,YES,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-14.26000,-11.23000,-13.11000,-73.16000,47030.00000
AVIBASE-BABFAFDA,Coeligena bonapartei,Coeligena_bonapartei,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,33.95000,33.77500,34.30000,28.52500,27.45000,29.60000,2.32500,2.35000,2.30000,2.52500,2.30000,2.75000,6.30000,6.15000,6.45000,75.16667,76.50000,72.50000,46.25000,48.55000,43.95000,29.00000,29.45000,28.55000,61.45000,62.25000,60.65000,41.83333,43.25000,39.00000,6.00000,2.00000,4.00000,6.50000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,4.53000,7.14000,5.62000,-73.34000,16101.23000
AVIBASE-97D31AA6,Coeligena coeligena,Coeligena_coeligena,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,36.20500,35.45000,38.50000,32.56000,18.52054,18.87402,2.83750,2.30000,2.08341,2.57500,2.57500,2.80000,5.73889,5.68333,5.36667,72.14583,75.64286,71.50000,45.55556,48.90000,45.10000,26.83333,27.18333,26.40000,62.87222,64.26667,63.01667,47.86364,49.25000,45.75000,25.00000,6.00000,8.00000,6.80000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-18.06000,11.22000,-2.05000,-73.45000,384714.87000
AVIBASE-507994F5,Coeligena conradii,Coeligena_torquata,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,39.60000,39.85000,39.35000,33.77500,34.60000,32.95000,2.22500,2.25000,2.20000,2.67500,3.00000,2.35000,4.80000,4.50000,5.10000,72.95000,76.35000,69.55000,47.45000,49.75000,45.15000,25.50000,26.60000,24.40000,65.05000,65.15000,64.95000,43.70000,47.10000,40.30000,4.00000,2.00000,2.00000,6.70000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,6.91000,9.68000,8.31000,-71.45000,23457.99000
AVIBASE-ED9636C0,Coeligena consita,Coeligena_bonapartei,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,37.80000,23.66297,37.80000,27.60000,18.52054,27.60000,1.40000,2.15284,1.40000,3.00000,2.02910,3.00000,6.40000,5.19036,6.40000,73.00000,58.30181,73.00000,45.70000,36.79147,45.70000,27.30000,21.33245,27.30000,62.60000,63.49857,62.60000,47.30000,43.12184,47.30000,1.00000,1.00000,0.00000,6.50000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,9.69000,11.06000,10.38000,-72.82000,4459.10000
AVIBASE-019CD871,Coeligena dichroura,Coeligena_violifer,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,42.35000,42.15000,42.55000,36.32500,36.10000,36.55000,2.15000,2.35000,1.95000,3.15000,3.05000,3.25000,5.66667,5.40000,5.80000,79.47500,82.60000,76.35000,48.27500,49.95000,46.60000,31.25000,32.70000,29.80000,60.77500,60.50000,61.05000,50.30000,53.55000,47.05000,4.00000,2.00000,2.00000,7.40000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-11.97000,-5.11000,-8.88000,-76.60000,65679.34000
AVIBASE-DD97104D,Coeligena eisenmanni,Coeligena_torquata,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,40.40000,39.75000,41.05000,36.40000,36.35000,36.45000,2.80000,3.05000,2.55000,2.77500,3.10000,2.45000,5.12500,5.55000,4.70000,73.92500,77.95000,69.90000,45.37500,47.75000,43.00000,28.55000,30.20000,26.90000,61.35000,61.20000,61.50000,47.17500,51.20000,43.15000,4.00000,2.00000,2.00000,6.70000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-13.03000,-11.26000,-12.19000,-73.46000,10746.43000
AVIBASE-D58197D4,Coeligena eos,Coeligena_bonapartei,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,37.25000,34.75000,39.75000,32.27500,29.55000,35.00000,2.37500,2.40000,2.35000,2.30000,2.20000,2.40000,4.40000,4.10000,4.55000,70.62500,73.05000,68.20000,43.55000,44.90000,42.20000,27.10000,28.15000,26.05000,61.70000,61.50000,61.90000,42.77500,43.60000,41.95000,4.00000,2.00000,2.00000,6.50000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,7.62000,9.79000,8.66000,-71.06000,14077.69000
AVIBASE-F9BD34D8,Coeligena helianthea,Coeligena_helianthea,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,36.15000,35.55000,36.75000,29.42500,28.55000,30.30000,2.42500,2.10000,2.75000,2.20000,2.25000,2.15000,7.05000,7.10000,7.00000,71.50000,72.50000,70.50000,45.42500,47.10000,43.75000,26.07500,25.40000,26.75000,63.52500,64.95000,62.10000,46.50000,49.00000,44.00000,4.00000,2.00000,2.00000,6.60000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,4.31000,10.77000,6.61000,-73.01000,42112.58000
AVIBASE-3DC76B80,Coeligena inca,Coeligena_torquata,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,39.02500,38.90000,39.15000,33.90000,33.95000,33.85000,2.35000,2.20000,2.50000,2.66250,2.63333,2.68000,5.44286,5.15000,5.56000,73.10000,77.73333,70.32000,45.95000,47.83333,44.82000,27.15000,29.93333,25.48000,62.91250,61.53333,63.74000,46.86250,49.23333,45.44000,8.00000,5.00000,3.00000,6.70000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-17.85000,-12.71000,-15.19000,-68.60000,72818.02000
AVIBASE-91FF8A0A,Coeligena iris,Coeligena_iris,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,37.12727,35.51429,39.95000,27.90000,27.80000,28.20000,2.35000,2.26667,2.60000,2.47500,2.56667,2.20000,6.33636,6.24286,6.50000,80.13636,81.04286,78.55000,50.95455,51.75714,49.55000,29.18182,29.28571,29.00000,63.59091,63.87143,63.10000,54.22727,56.00000,51.12500,11.00000,4.00000,7.00000,6.90000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-9.42000,-2.26000,-5.99000,-78.47000,80713.59000
AVIBASE-0702D924,Coeligena lutetiae,Coeligena_lutetiae,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,40.75556,39.36000,42.50000,32.65000,31.30000,34.00000,2.58000,2.66667,2.45000,2.36000,2.40000,2.30000,6.23750,6.35000,6.12500,77.31250,80.12500,74.50000,49.11250,51.20000,47.02500,28.20000,28.92500,27.47500,63.50000,63.90000,63.10000,47.27778,48.30000,46.00000,9.00000,4.00000,5.00000,7.30000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-5.15000,5.35000,0.20000,-77.62000,63339.37000
AVIBASE-A6DBD3C6,Coeligena orina,Coeligena_orina,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,37.20000,35.30000,40.05000,32.85000,30.30000,35.40000,1.15000,1.15000,1.15000,1.55000,1.55000,1.55000,6.20000,6.25000,6.15000,72.56000,74.60000,69.50000,44.47500,48.10000,40.85000,27.72500,26.80000,28.65000,61.47500,64.20000,58.75000,43.38000,43.76667,42.80000,5.00000,2.00000,3.00000,6.50000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,5.00000,6.63000,5.83000,-76.09000,1794.64000
AVIBASE-33D28854,Coeligena osculans,Coeligena_violifer,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,36.65000,36.65000,23.93337,32.20000,32.20000,18.87402,2.30000,2.30000,2.08341,2.60000,2.60000,2.02116,4.20000,4.20000,5.14889,76.20000,76.20000,55.39467,45.45000,45.45000,35.02588,30.75000,30.75000,20.36607,59.60000,59.60000,63.46019,49.90000,49.90000,36.95579,2.00000,0.00000,2.00000,7.40000,DataFromSplit,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-14.62000,-12.85000,-13.77000,-70.53000,36300.96000
AVIBASE-2954B874,Coeligena phalerata,Coeligena_phalerata,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,33.36000,32.20000,35.10000,28.58889,27.10000,30.45000,1.78000,2.03333,1.40000,1.97000,2.05000,1.85000,5.90000,6.13333,5.55000,70.74000,73.05000,67.27500,44.14444,45.06000,43.00000,26.34444,28.00000,24.27500,62.68889,61.68000,63.95000,44.03000,45.66667,41.57500,10.00000,4.00000,6.00000,6.10000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,10.38000,11.09000,10.77000,-73.65000,4729.41000
AVIBASE-76079E12,Coeligena prunellei,Coeligena_prunellei,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,31.95000,23.66297,23.93337,26.97500,18.52054,18.87402,2.82500,2.15284,2.08341,2.37500,2.02910,2.02116,5.97500,5.19036,5.14889,80.25000,58.30181,55.39467,49.67500,36.79147,35.02588,30.57500,21.33245,20.36607,61.87500,63.49857,63.46019,49.50000,43.12184,36.95579,4.00000,0.00000,0.00000,7.00000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,4.58000,6.94000,5.76000,-73.78000,6382.86000
AVIBASE-9FC505EA,Coeligena torquata,Coeligena_torquata,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,39.23103,38.84211,39.97500,33.05000,32.83333,33.70000,2.31111,2.25714,2.50000,2.13000,2.18667,2.13333,5.14545,5.15000,5.13333,74.12500,76.04118,71.72500,47.58750,48.74000,45.66667,29.22500,29.80000,28.26667,61.92500,62.00000,61.80000,45.95652,47.06667,44.83333,31.00000,9.00000,19.00000,6.70000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-13.18000,8.14000,-0.77000,-76.27000,302874.56000
AVIBASE-715C54AF,Coeligena violifer,Coeligena_violifer,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,38.94375,37.62857,41.97143,33.16875,33.20000,33.90000,2.97500,3.13571,2.78571,2.51667,2.60625,2.54444,5.09032,5.03077,4.67143,73.25000,75.46875,69.16667,43.98333,45.27500,41.50000,29.26667,30.19375,27.66667,60.01944,59.99375,60.00000,50.44118,51.53125,46.21429,36.00000,9.00000,16.00000,7.40000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-18.18000,-15.22000,-16.72000,-66.46000,43536.52000
