avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen,beak_nares,beak_width,beak_depth,dimorphism_beak_culmen,dimorphism_beak_nares,dimorphism_beak_width,beak_elongation,beak_robustness,tarsus,dimorphism_tarsus,wing_len,kipps,secondary,hwi,dimorphism_wing_len,dimorphism_kipps,dimorphism_secondary,dimorphism_hwi,wing_pointedness,wing_loading,log_wing_loading,aspect_ratio,tail,dimorphism_tail,tail_to_wing,mass,log_mass,body_condition,total_individuals,female_count,male_count,mass_source,inference,lat_min,abs_lat_min,lat_max,abs_lat_max,lat_centroid,abs_lat_centroid,lon_centroid,range_size,log_RangeSize,climate_zone,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle
AVIBASE-9CE9EDF7,Melanerpes hypopolius,Melanerpes_hypopolius,Picidae,Piciformes,Picidae,Piciformes,23.02500,17.70000,5.72500,5.37500,-0.03692,-0.01695,-0.04367,4.02183,1.33645,19.25000,-0.02078,125.25000,34.47500,90.77500,27.55000,0.00399,0.03626,-0.00826,0.03267,0.27525,0.00334,-5.70172,1.37979,90.25000,-0.03878,0.72056,52.40000,3.95891,0.00735,4.00000,2.00000,2.00000,Dunning,NO,16.23000,16.23000,18.93000,18.93000,17.53000,17.53000,-98.00000,81784.17000,11.31184,tropical,Shrubland,Semi-dense,resident,Omnivore,Frugivore,Insessorial
AVIBASE-E7C9A1F5,Melanerpes lewis,Melanerpes_lewis,Picidae,Piciformes,Picidae,Piciformes,30.38000,22.75000,7.40000,6.98000,0.03182,0.03077,0.01126,4.10541,1.70020,24.10000,0.13485,166.80000,52.05000,113.95000,31.37500,0.02298,-0.02113,0.03598,-0.03984,0.31205,0.00380,-5.57204,1.46380,98.80000,0.07254,0.59233,105.80000,4.66155,0.00756,5.00000,2.00000,3.00000,Dunning,NO,32.36000,32.36000,54.32000,54.32000,42.79000,42.79000,-113.94000,2075995.24000,14.54595,temperate,Woodland,Semi-dense,migratory,Omnivore,Invertivore,Insessorial
AVIBASE-B63209E6,Melanerpes portoricensis,Melanerpes_portoricensis,Picidae,Piciformes,Picidae,Piciformes,29.43750,20.37500,7.17500,6.77500,0.24713,0.26258,0.03484,4.10279,1.65132,20.20000,0.07178,119.12500,29.48750,89.63750,24.76250,0.06925,0.07715,0.06666,0.00909,0.24753,0.00422,-5.46767,1.32896,76.18750,0.09352,0.63956,59.90000,4.09268,0.00727,8.00000,4.00000,4.00000,Dunning,NO,17.93000,17.93000,18.52000,18.52000,18.23000,18.23000,-66.46000,8923.08000,9.09640,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-8078C2CF,Melanerpes pucherani,Melanerpes_pucherani,Picidae,Piciformes,Picidae,Piciformes,26.02000,19.02500,6.60667,6.60714,0.07814,0.09506,0.09920,3.93844,1.67760,19.37143,0.06785,110.60000,27.27500,80.47500,25.30000,0.01865,0.02383,-0.03914,0.04743,0.24661,0.00510,-5.27827,1.37434,57.60000,0.05441,0.52080,62.40000,4.13357,0.00858,15.00000,7.00000,8.00000,Dunning,NO,-3.99000,3.99000,18.71000,18.71000,10.74000,10.74000,-84.11000,486437.57000,13.09486,tropical,Forest,Open,resident,Omnivore,Invertivore,Insessorial
AVIBASE-BD195A4B,Melanerpes pulcher,Melanerpes_pulcher,Picidae,Piciformes,Picidae,Piciformes,25.20000,18.97500,6.78000,6.56000,0.04299,-0.02899,0.04425,3.71681,1.76495,17.74000,0.05543,107.60000,31.85000,74.40000,29.92500,0.05576,0.21664,-0.03226,0.17544,0.29600,0.00453,-5.39603,1.44624,57.40000,0.14228,0.53346,52.50000,3.96081,0.00940,5.00000,2.00000,3.00000,Dunning,NO,5.41000,5.41000,8.31000,8.31000,7.03000,7.03000,-74.16000,48456.57000,10.78842,tropical,Forest,Open,resident,Omnivore,Invertivore,Insessorial
AVIBASE-3F247BBA,Melanerpes pygmaeus,Melanerpes_pygmaeus,Picidae,Piciformes,Picidae,Piciformes,21.50000,15.75000,5.82000,5.92000,0.09302,0.06984,0.04868,3.69416,1.60253,19.40000,-0.05584,97.40000,20.55000,75.95000,21.30000,-0.01027,0.01460,-0.04345,0.04695,0.21099,0.00409,-5.49923,1.28242,62.00000,-0.01344,0.63655,38.80000,3.65842,0.00531,5.00000,2.00000,3.00000,Dunning,NO,16.41000,16.41000,21.61000,21.61000,19.77000,19.77000,-88.91000,126112.50000,11.74493,tropical,Shrubland,Semi-dense,resident,Omnivore,Invertivore,Insessorial
AVIBASE-55134E01,Melanerpes radiolatus,Melanerpes_radiolatus,Picidae,Piciformes,Picidae,Piciformes,37.86000,26.60000,8.00000,7.98000,0.03566,0.00376,0.06250,4.73250,1.68621,24.22000,0.06331,133.20000,27.12500,105.62500,20.45000,0.05255,-0.00184,0.07148,-0.05868,0.20364,0.00609,-5.10157,1.26107,91.80000,0.03268,0.68919,108.00000,4.68213,0.00760,5.00000,2.00000,3.00000,Dunning,NO,17.70000,17.70000,18.53000,18.53000,18.16000,18.16000,-77.31000,11021.79000,9.30763,tropical,Forest,Semi-dense,resident,Omnivore,Omnivore,Insessorial
AVIBASE-6F6D0E72,Melanerpes rubricapillus,Melanerpes_rubricapillus,Picidae,Piciformes,Picidae,Piciformes,23.15556,17.30000,5.70000,6.42857,0.11142,0.06936,0.20468,4.06238,1.58246,20.24444,0.19166,104.88889,27.05000,81.70000,24.82500,0.01335,0.11091,0.04284,0.04632,0.25789,0.00475,-5.34881,1.28383,59.50000,-0.10504,0.56727,52.30000,3.95700,0.00630,9.00000,3.00000,5.00000,Dunning,NO,2.47000,2.47000,12.46000,12.46000,8.48000,8.48000,-69.65000,877834.62000,13.68521,tropical,Woodland,Semi-dense,resident,Omnivore,Invertivore,Insessorial
AVIBASE-3E7320BD,Melanerpes striatus,Melanerpes_striatus,Picidae,Piciformes,Picidae,Piciformes,32.20000,23.07500,6.74000,6.66000,0.19928,0.14518,0.10880,4.77745,1.39405,23.82000,0.05038,117.20000,23.02500,90.47500,20.27500,0.00995,-0.02389,-0.06024,0.02713,0.19646,0.00534,-5.23184,1.29539,87.20000,0.09939,0.74403,73.40000,4.29592,0.00543,5.00000,2.00000,3.00000,Dunning,NO,17.54000,17.54000,19.95000,19.95000,18.91000,18.91000,-71.26000,74161.47000,11.21400,tropical,Forest,Semi-dense,resident,Omnivore,Invertivore,Insessorial
AVIBASE-0B09B2B5,Melanerpes superciliaris,Melanerpes_superciliaris,Picidae,Piciformes,Picidae,Piciformes,37.58000,28.12500,7.14000,7.58000,0.06786,0.03378,0.16106,5.26331,1.44016,23.52000,0.10062,142.20000,30.62500,111.87500,21.50000,0.02579,0.16816,-0.00134,0.13023,0.21537,0.00382,-5.56678,1.27106,104.00000,-0.04006,0.73136,77.30000,4.34769,0.00594,5.00000,2.00000,3.00000,Dunning,NO,19.26000,19.26000,26.95000,26.95000,21.74000,21.74000,-78.99000,114069.09000,11.64456,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-377525FA,Melanerpes uropygialis,Melanerpes_uropygialis,Picidae,Piciformes,Picidae,Piciformes,29.54000,21.25000,6.44000,6.54000,0.29564,0.35765,0.20445,4.58696,1.42578,19.86000,-0.03692,131.40000,28.57500,102.67500,21.75000,0.06215,0.18023,0.04237,0.10575,0.21747,0.00375,-5.58673,1.27977,90.60000,0.20419,0.68950,64.70000,4.16976,0.00826,5.00000,2.00000,3.00000,Dunning,NO,20.46000,20.46000,35.70000,35.70000,28.96000,28.96000,-110.67000,567324.49000,13.24869,temperate,Shrubland,Dense,resident,Omnivore,Omnivore,Insessorial
AVIBASE-3814F5D0,Melaniparus afer,Parus_afer,Paridae,Passeriformes,Paridae,Passeriformes,12.97500,9.70000,3.87500,5.37500,0.06551,0.03093,0.21935,3.34839,1.60525,19.30000,0.06218,73.00000,12.90000,60.10000,17.62500,-0.01370,-0.08527,0.00166,-0.07660,0.17671,0.00379,-5.57524,1.21464,56.25000,0.04444,0.77055,20.20000,3.00568,0.00281,4.00000,2.00000,2.00000,Dunning,NO,-34.47000,34.47000,-26.29000,26.29000,-31.46000,31.46000,21.86000,427814.63000,12.96645,temperate,Shrubland,Dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-C8880D28,Melaniparus albiventris,Parus_albiventris,Paridae,Passeriformes,Paridae,Passeriformes,13.41000,7.85000,3.50000,4.47500,0.10390,-0.01274,0.00000,3.83143,1.16797,19.02000,-0.00386,82.05000,14.52222,66.97778,17.70000,0.07028,0.05050,0.06059,-0.01412,0.17699,0.00315,-5.76066,1.22503,64.65000,0.14334,0.78793,21.20000,3.05400,0.00308,10.00000,3.00000,5.00000,Dunning,NO,-8.98000,8.98000,7.97000,7.97000,-2.05000,2.05000,33.59000,322293.63000,12.68322,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-CB39188F,Melaniparus carpi,Parus_carpi,Paridae,Passeriformes,Paridae,Passeriformes,10.45000,7.97500,3.70000,4.67500,0.02871,0.10658,0.05405,2.82432,1.65526,17.05000,0.04692,78.00000,13.12500,64.87500,16.80000,0.08974,0.10286,0.08709,0.01190,0.16827,0.00306,-5.79026,1.20231,68.25000,0.15385,0.87500,18.60000,2.92316,0.00375,4.00000,2.00000,2.00000,Dunning,NO,-25.35000,25.35000,-10.89000,10.89000,-19.32000,19.32000,15.19000,305301.81000,12.62906,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-42478D2D,Melaniparus cinerascens,Parus_cinerascens,Paridae,Passeriformes,Paridae,Passeriformes,12.57500,9.15000,3.77500,5.20000,0.04374,0.07650,0.14570,3.33113,1.56103,18.17500,0.08528,79.25000,14.25000,65.00000,17.95000,0.04416,-0.13333,0.08308,-0.17827,0.17981,0.00318,-5.74948,1.21923,59.00000,0.05085,0.74448,20.00000,2.99573,0.00333,4.00000,2.00000,2.00000,Dunning,NO,-32.14000,32.14000,-11.86000,11.86000,-23.37000,23.37000,21.72000,1795200.59000,14.40063,tropical,Shrubland,Semi-dense,resident,Omnivore,Invertivore,Insessorial
AVIBASE-57C44300,Melaniparus fasciiventer,Parus_fasciiventer,Paridae,Passeriformes,Paridae,Passeriformes,11.10000,7.77500,3.80000,4.27500,-0.04505,0.07074,-0.10526,2.92105,1.46351,17.25000,-0.08696,77.75000,13.22500,64.52500,17.02500,-0.01929,-0.13233,0.00387,-0.11454,0.17010,0.00251,-5.98570,1.20496,59.00000,0.00000,0.75884,15.20000,2.72130,0.00296,4.00000,2.00000,2.00000,Dunning,NO,-5.19000,5.19000,0.73000,0.73000,-2.29000,2.29000,29.27000,38778.02000,10.56561,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-92FDBAF0,Melaniparus fringillinus,Parus_fringillinus,Paridae,Passeriformes,Paridae,Passeriformes,11.85000,9.17500,3.92500,5.35000,0.02532,0.08174,0.08917,3.01911,1.77205,16.77500,-0.02086,71.75000,10.95000,60.80000,15.22500,0.06272,0.16438,0.04441,0.10181,0.15261,0.00268,-5.92171,1.18010,47.75000,0.05236,0.66551,13.80000,2.62467,0.00292,4.00000,2.00000,2.00000,EltonTraits_GenAvg,NO,-7.58000,7.58000,-0.39000,0.39000,-4.13000,4.13000,35.57000,390583.14000,12.87540,tropical,Woodland,Semi-dense,resident,Omnivore,Invertivore,Insessorial
AVIBASE-5C54F8C9,Melaniparus funereus,Parus_funereus,Paridae,Passeriformes,Paridae,Passeriformes,12.31667,7.77500,3.85000,4.92500,0.00812,0.01929,-0.12987,3.19914,1.53948,17.76667,0.01126,85.16667,15.76667,69.40000,18.51667,0.04305,0.08879,0.03266,0.04500,0.18513,0.00350,-5.65447,1.22719,57.16667,0.02915,0.67123,25.40000,3.23475,0.00453,6.00000,3.00000,3.00000,Dunning,NO,-11.28000,11.28000,9.52000,9.52000,0.56000,0.56000,19.47000,2252792.06000,14.62768,tropical,Forest,Open,resident,Omnivore,Invertivore,Insessorial
AVIBASE-CC1DF030,Melaniparus griseiventris,Parus_griseiventris,Paridae,Passeriformes,Paridae,Passeriformes,11.00000,6.90000,3.37500,3.92500,0.00000,0.02899,-0.04444,3.25926,1.20426,16.55000,0.00604,77.25000,14.80000,62.45000,19.15000,0.04531,0.15541,0.01922,0.10966,0.19159,0.00260,-5.95325,1.23699,55.50000,0.07207,0.71845,15.50000,2.74084,0.00342,4.00000,2.00000,2.00000,Dunning,NO,-21.49000,21.49000,-3.99000,3.99000,-12.61000,12.61000,27.12000,1535847.66000,14.24459,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-5C70AA7D,Melaniparus guineensis,Parus_leucomelas,Paridae,Passeriformes,Paridae,Passeriformes,12.42500,9.37500,4.00000,4.60000,-0.00402,-0.02667,0.02500,3.10625,1.48089,18.30000,-0.02732,77.00000,12.22500,64.77500,15.87500,0.02597,-0.02045,0.03474,-0.04724,0.15877,0.00272,-5.90879,1.18873,58.50000,0.13675,0.75974,16.10000,2.77882,0.00263,4.00000,2.00000,2.00000,DataFromSplit,NO,-0.99000,0.99000,16.96000,16.96000,8.61000,8.61000,11.08000,4677095.83000,15.35819,tropical,Woodland,Dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-BD4E697F,Melaniparus leucomelas,Parus_leucomelas,Paridae,Passeriformes,Paridae,Passeriformes,12.58000,8.57500,4.20000,4.92000,0.09009,0.04082,0.19841,2.99524,1.64261,18.30000,0.07286,86.60000,15.20000,70.55000,17.72500,0.05004,0.08553,0.03118,0.04231,0.17552,0.00215,-6.14378,1.22750,69.60000,0.17002,0.80370,16.10000,2.77882,0.00263,5.00000,2.00000,3.00000,Dunning,NO,-17.65000,17.65000,17.34000,17.34000,-7.53000,7.53000,25.34000,2587731.88000,14.76629,tropical,Woodland,Dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-1A289D90,Melaniparus leuconotus,Parus_leuconotus,Paridae,Passeriformes,Paridae,Passeriformes,11.55000,7.72500,3.47500,4.35000,0.07792,0.00647,-0.04317,3.32374,1.30877,17.45000,0.08596,78.50000,11.22500,67.27500,14.27500,0.03822,0.04900,0.03642,0.01051,0.14299,0.00271,-5.91079,1.16685,60.25000,0.04149,0.76752,16.70000,2.81541,0.00314,4.00000,2.00000,2.00000,Dunning,NO,5.15000,5.15000,16.09000,16.09000,9.69000,9.69000,38.44000,357687.80000,12.78742,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-6EF0803B,Melaniparus niger,Parus_niger,Paridae,Passeriformes,Paridae,Passeriformes,11.65000,8.25000,3.97500,5.22500,0.06009,0.01212,0.01258,2.93082,1.78278,19.25000,0.02078,80.75000,14.05000,66.70000,17.35000,0.05573,0.05694,0.05547,0.00576,0.17399,0.00330,-5.71466,1.21064,69.75000,0.07885,0.86378,21.50000,3.06805,0.00301,4.00000,2.00000,2.00000,Dunning,NO,-34.12000,34.12000,-10.19000,10.19000,-19.89000,19.89000,29.29000,2180649.32000,14.59513,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-1CA37CDE,Melaniparus pallidiventris,Parus_rufiventris,Paridae,Passeriformes,Paridae,Passeriformes,11.20000,7.75000,3.60000,4.22500,0.00893,0.05161,0.00000,3.11111,1.35804,16.97500,0.07364,79.00000,13.82500,65.17500,17.47500,0.03797,0.06872,0.03145,0.03147,0.17500,0.00292,-5.83747,1.21212,61.25000,0.08980,0.77532,18.20000,2.90142,0.00372,4.00000,2.00000,2.00000,DataFromSplit,NO,-20.88000,20.88000,-2.52000,2.52000,-11.24000,11.24000,35.04000,1126936.40000,13.93501,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-A51F9290,Melaniparus rufiventris,Parus_rufiventris,Paridae,Passeriformes,Paridae,Passeriformes,11.30000,7.68000,3.88000,4.28000,0.02212,0.07813,-0.02577,2.91237,1.46959,17.32000,0.02021,80.00000,12.72000,67.28000,15.90000,0.08125,0.21226,0.05648,0.13208,0.15900,0.00284,-5.86263,1.18906,56.20000,0.36477,0.70250,18.20000,2.90142,0.00350,5.00000,2.00000,2.00000,Dunning,NO,-19.86000,19.86000,-2.43000,2.43000,-12.21000,12.21000,23.08000,2428644.32000,14.70284,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-610FFD8E,Melaniparus thruppi,Parus_thruppi,Paridae,Passeriformes,Paridae,Passeriformes,10.10000,8.15000,3.62500,4.87500,0.00000,0.03681,0.17931,2.78621,1.74969,16.92500,-0.00886,63.75000,9.32500,54.42500,14.55000,0.07059,0.11260,0.06339,0.04124,0.14627,0.00295,-5.82503,1.17134,44.75000,0.10056,0.70196,12.00000,2.48491,0.00248,4.00000,2.00000,2.00000,Dunning,NO,-5.90000,5.90000,11.19000,11.19000,2.51000,2.51000,39.52000,869174.26000,13.67530,tropical,Woodland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-B7B1A5DD,Melanitta americana,Melanitta_nigra,Anatidae,Anseriformes,Anatidae,Anseriformes,45.37500,23.30000,22.62500,12.26667,0.12231,0.11159,0.12155,2.00552,6.11644,39.65000,0.05549,220.00000,105.25000,114.75000,47.92500,0.03182,0.00475,0.05664,-0.03026,0.47841,0.02308,-3.76885,1.91721,75.25000,0.15282,0.34205,1117.00000,7.01840,0.01792,4.00000,2.00000,2.00000,Updated_literature,NO,47.84000,47.84000,71.39000,71.39000,62.61000,62.61000,22.94000,3674284.73000,15.11687,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-4800D6B6,Melanitta deglandi,Melanitta_fusca,Anatidae,Anseriformes,Anatidae,Anseriformes,46.77500,28.90000,27.17500,14.72500,0.20844,0.04152,0.07176,1.72125,8.55482,42.75000,0.09825,270.00000,134.50000,135.50000,49.75000,0.05926,0.11152,0.00738,0.05226,0.49815,0.02469,-3.70119,1.99262,76.50000,0.11765,0.28333,1800.20000,7.49565,0.02304,4.00000,2.00000,2.00000,DataFromSplit,NO,48.71000,48.71000,70.64000,70.64000,60.21000,60.21000,-122.95000,4842634.82000,15.39297,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-BAF44E36,Melanitta fusca,Melanitta_fusca,Anatidae,Anseriformes,Anatidae,Anseriformes,49.88333,28.32500,26.38333,14.71667,0.06866,0.10062,0.12697,1.89071,7.78366,41.96667,-0.00119,259.16667,125.75000,126.00000,49.92500,0.10514,0.09145,0.07937,0.00701,0.48521,0.02680,-3.61929,2.05688,74.66667,0.09375,0.28810,1800.20000,7.49565,0.02436,6.00000,2.00000,4.00000,Dunning,NO,38.01000,38.01000,72.61000,72.61000,62.27000,62.27000,68.59000,5118144.61000,15.44830,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-24698199,Melanitta nigra,Melanitta_nigra,Anatidae,Anseriformes,Anatidae,Anseriformes,48.70000,25.90000,20.80000,12.54000,0.14887,0.05019,0.08413,2.34135,5.35589,39.72000,0.21064,221.11111,100.50000,119.25000,45.73750,0.03143,0.03483,0.01258,0.01039,0.45452,0.02148,-3.84079,1.85418,79.60000,0.23241,0.36000,1050.00000,6.95655,0.01676,9.00000,4.00000,5.00000,Dunning,NO,53.83000,53.83000,75.60000,75.60000,66.86000,66.86000,72.48000,4515415.50000,15.32301,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-624078BA,Melanitta perspicillata,Melanitta_perspicillata,Anatidae,Anseriformes,Anatidae,Anseriformes,58.80000,25.22500,21.55000,15.90000,0.19501,0.08523,0.17788,2.72854,5.82730,37.96667,0.08253,226.33333,115.00000,109.50000,51.25000,0.09426,0.09565,0.10959,-0.00585,0.50810,0.02140,-3.84432,2.06697,72.83333,0.18764,0.32180,1096.30000,6.99970,0.02003,6.00000,3.00000,3.00000,Dunning,NO,51.39000,51.39000,71.39000,71.39000,61.33000,61.33000,-124.67000,4808381.84000,15.38587,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-1A601D86,Melanitta stejnegeri,Melanitta_fusca,Anatidae,Anseriformes,Anatidae,Anseriformes,56.55000,29.50000,26.70000,15.05000,0.04244,0.08136,0.18727,2.11798,7.10584,43.05000,-0.00232,267.20000,128.55000,138.62500,48.12500,0.05876,0.00856,0.10568,-0.04468,0.48110,0.02521,-3.68034,1.92750,69.05000,0.00869,0.25842,1800.20000,7.49565,0.02256,4.00000,2.00000,2.00000,DataFromSplit,NO,43.53000,43.53000,72.51000,72.51000,61.10000,61.10000,127.95000,6485999.47000,15.68516,polar,Wetland,Dense,migratory,Carnivore,Aquatic predator,Aquatic
AVIBASE-30AA9CB6,Melanocharis arfakiana,Melanocharis_arfakiana,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,12.50000,6.50000,3.80000,4.10000,0.53717,0.81442,-0.00768,3.28947,1.24640,16.20000,0.12924,58.50000,8.10000,50.40000,13.80000,0.13319,0.52675,0.06746,0.34813,0.13846,0.00336,-5.69571,1.16071,40.00000,0.25208,0.68376,11.50000,2.44235,0.00270,1.00000,1.00000,0.00000,Updated_literature,NO,-9.60000,9.60000,-4.60000,4.60000,-6.65000,6.65000,144.33000,9004.63000,9.10549,tropical,Forest,Semi-dense,resident,Omnivore,Frugivore,Insessorial
AVIBASE-9ABE8154,Melanocharis longicauda,Melanocharis_longicauda,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,13.04000,7.02500,3.74000,4.12000,-0.00767,-0.02135,-0.02674,3.48663,1.18166,17.00000,-0.05882,67.40000,13.70000,54.05000,20.22500,-0.05193,-0.01460,-0.06105,0.03708,0.20326,0.00264,-5.93638,1.24699,56.80000,0.06749,0.84273,12.00000,2.48491,0.00244,5.00000,2.00000,3.00000,Dunning,NO,-10.35000,10.35000,-0.41000,0.41000,-5.28000,5.28000,142.14000,100278.19000,11.51570,tropical,Forest,Open,resident,Omnivore,Frugivore,Insessorial
AVIBASE-98A83626,Melanocharis nigra,Melanocharis_nigra,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,13.65000,7.40000,3.57500,4.07500,0.13187,0.13514,-0.04196,3.81818,1.06726,15.60000,-0.01282,62.25000,11.45000,50.80000,18.30000,0.04819,0.29694,-0.00787,0.25137,0.18394,0.00366,-5.60908,1.22539,43.12500,0.11014,0.69277,14.20000,2.65324,0.00374,4.00000,2.00000,2.00000,Dunning,NO,-10.72000,10.72000,0.04000,0.04000,-5.14000,5.14000,141.61000,458523.98000,13.03577,tropical,Forest,Open,resident,Omnivore,Frugivore,Insessorial
AVIBASE-4695BA79,Melanocharis striativentris,Melanocharis_striativentris,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,13.90000,7.37500,3.97500,4.95000,-0.05036,-0.04746,-0.01258,3.49686,1.41556,19.90000,-0.02513,70.62500,13.10000,57.52500,18.52500,-0.02478,-0.06870,-0.01478,-0.04588,0.18549,0.00353,-5.64687,1.22773,57.00000,-0.03509,0.80708,17.60000,2.86790,0.00223,4.00000,2.00000,2.00000,Dunning,NO,-10.09000,10.09000,-3.70000,3.70000,-6.08000,6.08000,143.91000,86837.53000,11.37179,tropical,Forest,Open,resident,Omnivore,Frugivore,Insessorial
AVIBASE-DE3D9993,Melanocharis versteri,Melanocharis_versteri,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,12.38000,6.00000,3.60000,4.04000,0.01077,-0.21667,-0.02315,3.43889,1.17480,21.86000,0.01601,64.00000,9.80000,54.95000,15.10000,-0.10417,-0.05102,-0.10919,0.04636,0.15313,0.00359,-5.62992,1.16470,72.20000,0.14312,1.12813,14.70000,2.68785,0.00141,5.00000,2.00000,3.00000,Dunning,NO,-10.17000,10.17000,-0.51000,0.51000,-5.04000,5.04000,141.37000,148463.41000,11.90809,tropical,Forest,Open,resident,Omnivore,Frugivore,Insessorial
AVIBASE-2D6E3DBD,Melanochlora sultanea,Melanochlora_sultanea,Paridae,Passeriformes,Paridae,Passeriformes,17.98000,11.00000,5.54000,6.14000,-0.07601,0.00000,-0.04814,3.24549,1.89186,23.34000,0.07426,106.30000,21.70000,83.17500,20.72500,0.09486,-0.03687,0.12083,-0.12304,0.20414,0.00333,-5.70553,1.27803,89.40000,0.08203,0.84102,37.60000,3.62700,0.00296,5.00000,2.00000,3.00000,Dunning,NO,0.78000,0.78000,29.03000,29.03000,19.60000,19.60000,99.45000,1656290.70000,14.32009,tropical,Forest,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-36780791,Melanocorypha bimaculata,Melanocorypha_bimaculata,Alaudidae,Passeriformes,Alaudidae,Passeriformes,18.90000,12.85000,5.68000,8.20000,0.04850,0.07004,-0.00587,3.32746,2.46434,24.22000,0.00138,116.60000,44.57500,71.42500,38.42500,0.07290,0.05721,0.09030,-0.01952,0.38229,0.00398,-5.52666,1.63248,53.40000,0.18414,0.45798,54.10000,3.99083,0.00381,5.00000,2.00000,3.00000,Dunning,NO,30.88000,30.88000,49.56000,49.56000,41.58000,41.58000,58.34000,3368485.69000,15.02997,temperate,Grassland,Dense,migratory,Omnivore,Omnivore,Terrestrial
AVIBASE-BDC24A8A,Melanocorypha calandra,Melanocorypha_calandra,Alaudidae,Passeriformes,Alaudidae,Passeriformes,18.74000,12.97500,5.42000,8.20000,0.15475,0.18882,0.19065,3.45756,2.37161,27.06000,0.09916,124.00000,46.27500,77.30833,37.22500,0.12730,0.18837,0.09637,0.06671,0.37319,0.00401,-5.51990,1.60397,61.60000,0.04329,0.49677,61.60000,4.12066,0.00311,13.00000,6.00000,7.00000,Dunning,NO,25.26000,25.26000,52.19000,52.19000,41.54000,41.54000,39.54000,5323937.62000,15.48772,temperate,Grassland,Dense,partial,Omnivore,Omnivore,Terrestrial
AVIBASE-9AC67428,Melanocorypha maxima,Melanocorypha_maxima,Alaudidae,Passeriformes,Alaudidae,Passeriformes,24.84000,17.65000,6.08000,8.02500,0.03288,0.03399,0.02193,4.08553,1.96425,27.08000,0.15263,143.20000,51.00000,94.00000,35.20000,0.01979,0.01176,0.06809,-0.03693,0.35615,0.00366,-5.61100,1.52340,84.00000,0.09921,0.58659,75.00000,4.31749,0.00378,5.00000,2.00000,3.00000,Dunning,NO,27.76000,27.76000,40.18000,40.18000,33.64000,33.64000,96.29000,1042885.90000,13.85750,temperate,Grassland,Dense,partial,Herbivore,Omnivore,Terrestrial
