enter_order,species_jetz,family_jetz,tax_jetz,obs,flag,page_ritland,order_ritland,family_ritland,genus_ritland,species_ritland,O,S,OAL,OAL_LET,HBL,HBL_LET,HW,HW_LET,WING,WING_LET,BILL,BILL_LET,CD1,CD1_LET,CD2,CD2_LET,AD,AD_LET,TD1,TD1_LET,TD2,TD2_LET,WEIGHT,WEIGHT_LET,CT,CT_LET,EYED,EYED_LET,group
615,Chrysococcyx caprius,Cuculidae,1780,KP,,1504,Cuculiformes,Cuculidae,Chrysococcyx,caprius,Q,A,185,NA,98,NA,21,NA,113,NA,17,NA,5.6,NA,5.6,NA,9,NA,10.5,NA,10.5,NA,31.4,NA,51,NA,22,NA,Terrestrial
616,Chrysococcyx cupreus,Cuculidae,1779,KP,,1504,Cuculiformes,Cuculidae,Chrysococcyx,cupreus,R,A,193,NA,104,NA,17,NA,117,NA,16,NA,5.7,NA,5.7,NA,9.5,NA,10.5,NA,10.5,NA,34.4,NA,53,NA,-7,NA,Terrestrial
617,Chrysococcyx klaas,Cuculidae,1778,KP,,1504,Cuculiformes,Cuculidae,Chrysococcyx,klaas,D,A,167,NA,84,NA,16,NA,92,NA,16,NA,4.4,NA,4.4,NA,8.8,B,10.1,NA,10.1,NA,18.4,NA,42,NA,59,NA,Terrestrial
618,Chrysococcyx lucidus,Cuculidae,1770,KP,,1504,Cuculiformes,Cuculidae,Chalcites,lucidus,R,A,170,NA,94,NA,16,NA,96,NA,16,NA,5.1,NA,5.1,NA,8.3,C,10.3,B,10.3,B,20.5,NA,49,NA,11,NA,Terrestrial
619,Chrysococcyx meyeri,Cuculidae,1773,KP,,1504,Cuculiformes,Cuculidae,Chalcites,meyeri,U,A,150,NA,75,NA,15,NA,90,NA,16,NA,5.4,NA,5.4,NA,8.8,NA,10,NA,10,NA,17.3,NA,53,NA,93,NA,Terrestrial
915,Cuculus canorus,Cuculidae,1747,KP,,1504,Cuculiformes,Cuculidae,Cuculus,canorus,Q,A,300,NA,130,NA,23,NA,205,NA,18,NA,6.8,NA,6.8,NA,11.5,B,15.5,NA,15,NA,147.9,NA,44,NA,81,NA,Terrestrial
916,Cuculus pallidus,Cuculidae,1753,KP,,1504,Cuculiformes,Cuculidae,Cuculus,pallidus,Q,A,305,NA,135,NA,23,NA,185,NA,21,NA,6.8,NA,6.8,NA,11.7,NA,15.5,NA,14.8,NA,113.2,NA,44,NA,73,NA,Terrestrial
917,Cuculus poliocephalus,Cuculidae,1751,KP,,1504,Cuculiformes,Cuculidae,Cuculus,poliocephalus,Q,A,243,NA,108,NA,20,NA,147,NA,19,NA,6.3,NA,6.3,NA,10,B,13.2,NA,12.6,NA,62.3,NA,48,NA,70,NA,Terrestrial
918,Cuculus saturatus,Cuculidae,1749,KP,,1504,Cuculiformes,Cuculidae,Cuculus,saturatus,D,A,305,NA,140,NA,22,NA,221,NA,24,NA,6.4,NA,6.4,NA,11.8,NA,15,NA,14.6,NA,179.8,NA,43,NA,59,NA,Terrestrial
1243,Eudynamys scolopaceus,Cuculidae,1785,KP,,1504,Cuculiformes,Cuculidae,Eudynamys,scolopacea,Y,A,350,NA,170,NA,28,NA,190,NA,29,NA,6.8,NA,6.8,NA,12.8,NA,15.1,NA,15.1,NA,NA,NA,44,NA,26,NA,Terrestrial
1244,Eudynamys scolopaceus,Cuculidae,1785,KP,,1504,Cuculiformes,Cuculidae,Eudynamys,scolopacea,T,A,350,NA,152,NA,24,NA,210,E,25,NA,7.7,NA,7.7,NA,12.2,NA,13.8,NA,13.8,NA,157.4,NA,55,NA,4,NA,Terrestrial
1245,Eudynamys taitensis,Cuculidae,1788,KP,,1504,Cuculiformes,Cuculidae,Urodynamis,taitensis,Q,A,374,NA,145,NA,25,NA,171,NA,26,NA,7.1,NA,7.1,NA,12,NA,14.3,NA,14.3,NA,92.3,NA,49,NA,39,NA,Terrestrial
3147,Scythrops novaehollandiae,Cuculidae,1789,KP,,1504,Cuculiformes,Cuculidae,Scythrops,novaehollandiae,Q,A,610,NA,300,E,46,NA,345,NA,78,NA,9.2,NA,9.2,NA,16.8,B,19.9,NA,19.9,NA,572.3,NA,46,NA,41,NA,Terrestrial
3295,Surniculus lugubris,Cuculidae,1782,KP,,1504,Cuculiformes,Cuculidae,Surniculus,lugubris,U,A,200,NA,100,B,0,NA,120,B,22,NA,6.4,NA,6.4,NA,9.8,NA,13.4,NA,13.4,NA,36.7,NA,47,NA,130,NA,Terrestrial
3296,Surniculus lugubris,Cuculidae,1782,KP,,1504,Cuculiformes,Cuculidae,Surniculus,lugubris,Q,A,255,NA,102,NA,18,NA,144,NA,21,NA,7.1,NA,7.1,NA,11,B,13.8,NA,13.8,NA,59,NA,50,NA,134,NA,Terrestrial
536,Ceuthmochares aereus,Cuculidae,1790,KP,,1505,Cuculiformes,Cuculidae,Ceuthmochares,aereus,Y,A,400,NA,162,NA,27,NA,160,NA,33,NA,7.5,NA,7.5,NA,12.5,NA,15.7,NA,15.1,NA,NA,NA,48,NA,50,NA,Terrestrial
537,Ceuthmochares aereus,Cuculidae,1790,KP,,1505,Cuculiformes,Cuculidae,Ceuthmochares,aereus,R,A,345,NA,135,NA,21,NA,113,NA,25,NA,6.5,NA,6.5,NA,11.8,NA,13.2,NA,13,NA,46,NA,49,NA,19,NA,Terrestrial
695,Coccycua minuta,Cuculidae,1869,KP,,1505,Cuculiformes,Cuculidae,Piaya,minuta,Q,A,234,NA,94,NA,18,NA,99,NA,22,NA,5.6,NA,5.6,NA,10,B,13.1,NA,12.7,NA,33.9,NA,43,NA,133,NA,Terrestrial
696,Coccyzus americanus,Cuculidae,1858,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,americanus,D,A,290,NA,130,NA,22,NA,145,NA,21,NA,5.9,NA,5.9,NA,10.6,NA,13.4,NA,13.3,NA,81.8,NA,44,NA,30,NA,Terrestrial
697,Coccyzus americanus,Cuculidae,1858,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,americanus,D,B,125,NA,90,NA,17,NA,51,NA,17,NA,4,NA,4,NA,7.8,B,11,NA,10.2,B,NA,NA,37,NA,43,NA,Terrestrial
698,Coccyzus americanus,Cuculidae,1858,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,americanus,D,B,72,NA,67,NA,15,NA,20,NA,13,NA,3.3,NA,3.3,NA,8.3,NA,9.1,NA,8.1,NA,NA,NA,38,NA,51,NA,Terrestrial
699,Coccyzus americanus,Cuculidae,1858,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,americanus,D,A,280,NA,127,NA,21,NA,145,NA,33,NA,6.2,NA,6.2,NA,10.6,NA,13.6,NA,13.2,NA,81.8,NA,46,NA,71,NA,Terrestrial
700,Coccyzus erythropthalmus,Cuculidae,1857,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,S,A,270,NA,120,NA,19,NA,135,NA,26,NA,5.5,NA,5.5,NA,10,B,12.4,NA,12.2,NA,NA,NA,44,NA,34,NA,Terrestrial
701,Coccyzus erythropthalmus,Cuculidae,1857,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,T,A,293,NA,117,NA,20,NA,138,NA,22,NA,5.6,NA,5.6,NA,9.4,NA,11.7,NA,11.1,NA,73,NA,49,NA,-1,NA,Terrestrial
702,Coccyzus erythropthalmus,Cuculidae,1857,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,D,B,82,NA,75,NA,16,NA,35,NA,12,NA,4,NA,4,NA,6.8,B,9.3,NA,8.8,B,NA,NA,44,NA,21,NA,Terrestrial
703,Coccyzus melacoryphus,Cuculidae,1862,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,melacoryphus,D,A,245,NA,102,NA,19,NA,110,NA,23,NA,5.6,NA,5.6,NA,9.6,B,12.5,NA,12.2,NA,43.2,NA,45,NA,86,NA,Terrestrial
704,Coccyzus merlini,Cuculidae,1870,KP,,1505,Cuculiformes,Cuculidae,Saurothera,merlini,R,A,0,NA,168,NA,22,NA,122,NA,47,NA,7.1,NA,7.1,NA,10.8,NA,14.8,NA,14.3,NA,54.9,NA,48,NA,51,NA,Terrestrial
705,Coccyzus minor,Cuculidae,1860,KP,,1505,Cuculiformes,Cuculidae,Coccyzus,minor,Q,A,300,NA,135,NA,23,NA,133,NA,26,NA,7,NA,7,NA,12.1,NA,14,NA,13.8,NA,67,NA,50,NA,48,NA,Terrestrial
706,Coccyzus rufigularis,Cuculidae,1866,KP,,1505,Cuculiformes,Cuculidae,Piaya,rufigularis,R,A,0,NA,191,NA,34,NA,186,NA,46,NA,8.8,NA,8.8,NA,15.6,NA,19,NA,18.4,NA,145.3,NA,47,NA,106,NA,Terrestrial
707,Coccyzus vetula,Cuculidae,1871,KP,,1505,Cuculiformes,Cuculidae,Saurothera,vetula,U,A,400,NA,180,NA,25,NA,135,NA,50,NA,7,NA,7,NA,12.2,NA,15,NA,14.8,NA,69.4,NA,46,NA,33,NA,Terrestrial
2538,Phaenicophaeus diardi,Cuculidae,1791,KP,,1505,Cuculiformes,Cuculidae,Rhopodytes,diardi,R,A,530,NA,146,NA,25,NA,145,NA,30,NA,7.8,NA,7.8,NA,14,NA,16.6,NA,14.8,NA,81.8,NA,49,NA,84,NA,Terrestrial
2645,Piaya cayana,Cuculidae,1867,KP,,1505,Cuculiformes,Cuculidae,Piaya,cayana,D,A,510,NA,155,NA,26,NA,155,NA,30,NA,7.3,NA,7.3,B,13.1,NA,15.6,NA,15.3,NA,95.4,NA,47,NA,59,NA,Terrestrial
2646,Piaya cayana,Cuculidae,1867,KP,,1505,Cuculiformes,Cuculidae,Piaya,cayana,T,A,385,NA,140,NA,24,NA,140,NA,28,NA,6.9,NA,6.9,NA,13.2,NA,15.6,NA,15.3,NA,75.4,NA,44,NA,86,NA,Terrestrial
2647,Piaya cayana,Cuculidae,1867,KP,,1505,Cuculiformes,Cuculidae,Piaya,cayana,D,A,440,NA,145,NA,25,NA,150,NA,29,NA,7.1,NA,7.1,NA,13.8,NA,15.4,NA,14.9,NA,88.5,NA,46,NA,69,NA,Terrestrial
2648,Piaya cayana,Cuculidae,1867,KP,,1505,Cuculiformes,Cuculidae,Piaya,cayana,D,B,275,NA,102,NA,20,NA,48,NA,19,NA,5.4,NA,5.4,NA,10.3,NA,12.7,NA,11.9,NA,NA,NA,43,NA,69,NA,Terrestrial
2649,Piaya cayana,Cuculidae,1867,KP,,1505,Cuculiformes,Cuculidae,Piaya,cayana,T,A,455,NA,155,NA,23,NA,160,B,27,NA,7.1,NA,7.1,NA,12.6,NA,15.7,NA,14.6,NA,102.7,NA,46,NA,44,NA,Terrestrial
2650,Piaya melanogaster,Cuculidae,1868,KP,,1505,Cuculiformes,Cuculidae,Piaya,melanogaster,S,A,0,NA,147,NA,25,NA,137,NA,30,NA,7.1,NA,7.1,NA,12.4,NA,16,NA,15.5,NA,71.8,NA,45,NA,84,NA,Terrestrial
901,Crotophaga ani,Cuculidae,1879,KP,,1506,Cuculiformes,Cuculidae,Crotophaga,ani,D,A,360,NA,157,NA,24,NA,163,NA,35,NA,6.3,NA,6.3,NA,10.3,NA,13.6,NA,13.6,NA,118.6,NA,46,NA,9,NA,Terrestrial
902,Crotophaga ani,Cuculidae,1879,KP,,1506,Cuculiformes,Cuculidae,Crotophaga,ani,D,A,325,NA,147,NA,22,NA,150,NA,29,NA,6,NA,6,NA,10.4,NA,12.8,NA,12.8,NA,104.3,NA,46,NA,-8,NA,Terrestrial
903,Crotophaga major,Cuculidae,1878,KP,,1506,Cuculiformes,Cuculidae,Crotophaga,major,U,A,450,NA,190,NA,27,NA,200,NA,47,NA,7.4,NA,7.4,NA,12.5,NA,15.3,NA,15.1,NA,162.9,NA,48,NA,19,NA,Terrestrial
904,Crotophaga sulcirostris,Cuculidae,1880,KP,,1506,Cuculiformes,Cuculidae,Crotophaga,sulcirostris,T,A,0,NA,140,NA,19,NA,129,NA,28,NA,5.6,NA,5.6,NA,10,B,12,NA,11.9,NA,82.5,NA,46,NA,-24,NA,Terrestrial
905,Crotophaga sulcirostris,Cuculidae,1880,KP,,1506,Cuculiformes,Cuculidae,Crotophaga,sulcirostris,T,A,0,NA,131,NA,20,NA,137,NA,29,NA,5.6,NA,5.6,NA,9.8,NA,11.7,NA,11.6,NA,90.6,NA,48,NA,-11,NA,Terrestrial
1086,Dromococcyx pavoninus,Cuculidae,1888,KP,,1506,Cuculiformes,Cuculidae,Dromococcyx,pavoninus,T,A,300,NA,121,NA,16,NA,134,NA,23,NA,5.4,NA,5.4,NA,8.4,B,11.2,NA,10.8,B,100.3,NA,49,NA,-25,NA,Terrestrial
1498,Guira guira,Cuculidae,1882,KP,,1506,Cuculiformes,Cuculidae,Guira,guira,D,A,410,NA,168,NA,23,NA,170,NA,31,NA,5.9,NA,5.9,NA,11,NA,13.1,NA,12.8,NA,126.6,NA,45,NA,-39,NA,Terrestrial
1499,Guira guira,Cuculidae,1882,KP,,1506,Cuculiformes,Cuculidae,Guira,guira,D,A,395,NA,168,NA,23,NA,168,NA,29,NA,5.9,NA,5.9,NA,10.8,NA,13.2,NA,13.1,NA,124.3,NA,44,NA,-36,NA,Terrestrial
1500,Guira guira,Cuculidae,1882,KP,,1506,Cuculiformes,Cuculidae,Guira,guira,D,A,400,NA,172,NA,23,NA,163,NA,30,NA,5.5,NA,5.5,NA,11,NA,13.1,NA,13,NA,118.6,NA,42,NA,-44,NA,Terrestrial
2095,Morococcyx erythropygus,Cuculidae,1886,KP,,1506,Cuculiformes,Cuculidae,Morococcyx,erythropygus,U,A,225,NA,125,NA,20,NA,98,NA,27,NA,4.6,NA,4.6,NA,9.8,B,12.4,NA,12.1,NA,33.2,NA,37,NA,21,NA,Terrestrial
2533,Phaenicophaeus chlorophaeus,Cuculidae,1796,KP,,1506,Cuculiformes,Cuculidae,Rhinortha,chlorophaea,D,A,300,NA,130,NA,20,NA,115,NA,29,NA,5,NA,5,NA,8.3,B,11.1,NA,10.5,NA,47.9,NA,46,NA,-41,NA,Terrestrial
2534,Phaenicophaeus cumingi,Cuculidae,1802,KP,,1506,Cuculiformes,Cuculidae,Lepidogrammus,cumingi,U,A,395,NA,190,B,0,NA,160,B,35,NA,8.2,NA,8.2,NA,14.3,B,17.8,NA,17.2,NA,102.7,NA,46,NA,62,NA,Terrestrial
2535,Phaenicophaeus cumingi,Cuculidae,1802,KP,,1506,Cuculiformes,Cuculidae,Lepidogrammus,cumingi,Y,A,450,NA,185,NA,31,NA,165,NA,39,NA,8.6,NA,8.6,NA,15.5,NA,19.3,NA,18.8,NA,NA,NA,45,NA,113,NA,Terrestrial
2536,Phaenicophaeus cumingi,Cuculidae,1802,KP,,1506,Cuculiformes,Cuculidae,Lepidogrammus,cumingi,U,A,415,NA,185,B,0,NA,165,B,35,NA,8,NA,8,A,14.9,B,19.2,NA,18.4,A,110.2,NA,42,NA,101,NA,Terrestrial
2537,Phaenicophaeus curvirostris,Cuculidae,1799,KP,,1506,Cuculiformes,Cuculidae,Phanphococcyx,curvirostris,D,A,420,NA,175,NA,30,NA,160,NA,41,NA,8.5,NA,8.2,NA,15.8,B,18.6,NA,18.2,NA,102.7,NA,45,NA,118,NA,Terrestrial
2539,Phaenicophaeus javanicus,Cuculidae,1797,KP,,1506,Cuculiformes,Cuculidae,Zanclostomus,javanicus,R,A,430,NA,154,NA,25,NA,142,NA,28,NA,7.6,NA,7.6,NA,12.8,NA,16.2,NA,15.6,NA,78,NA,47,NA,69,NA,Terrestrial
2540,Phaenicophaeus superciliosus,Cuculidae,1801,KP,,1506,Cuculiformes,Cuculidae,Dasylophus,superciliosus,U,A,400,NA,165,B,0,NA,160,B,35,NA,6.8,NA,6.8,NA,12.4,NA,15.3,NA,15.2,NA,102.7,NA,44,NA,44,NA,Terrestrial
2541,Phaenicophaeus tristis,Cuculidae,1793,KP,,1506,Cuculiformes,Cuculidae,Rhopodytes,tristis,D,A,500,NA,165,B,26,NA,155,B,32,NA,7.3,NA,7.1,NA,13.7,NA,16.4,NA,15.6,NA,95.4,NA,45,NA,59,NA,Terrestrial
2542,Phaenicophaeus tristis,Cuculidae,1793,KP,,1506,Cuculiformes,Cuculidae,Rhopodytes,tristis,D,A,500,NA,165,B,26,NA,155,B,32,NA,7.2,NA,7.1,NA,13.3,NA,16.2,NA,15.7,NA,95.4,NA,44,NA,57,NA,Terrestrial
3346,Tapera naevia,Cuculidae,1885,KP,,1506,Cuculiformes,Cuculidae,Tapera,naevia,U,A,285,NA,117,NA,20,NA,108,NA,24,NA,6.1,NA,6.1,NA,9,NA,12.8,NA,12.7,NA,46.8,NA,47,NA,53,NA,Terrestrial
469,Carpococcyx radiatus,Cuculidae,1803,KP,,1507,Cuculiformes,Cuculidae,Carpococcyx,radiceus,Q,A,590,NA,287,NA,37,NA,255,NA,52,NA,11.8,NA,11.8,NA,19.8,NA,23.1,NA,22.9,NA,975.5,NA,51,NA,93,NA,Terrestrial
470,Carpococcyx renauldi,Cuculidae,1806,KP,,1507,Cuculiformes,Cuculidae,Carpococcyx,renauldi,Q,A,0,NA,275,NA,36,NA,0,NA,46,NA,10.9,NA,10.9,NA,17.4,NA,22.4,NA,21.8,NA,NA,NA,49,NA,81,NA,Terrestrial
497,Centropus ateralbus,Cuculidae,1827,KP,,1507,Cuculiformes,Cuculidae,Centropus,ateralbus,R,A,0,NA,220,NA,35,NA,210,B,40,NA,7.7,NA,7.7,NA,14.7,NA,17.2,NA,17.2,NA,324.6,NA,44,NA,21,NA,Terrestrial
498,Centropus goliath,Cuculidae,1824,KP,,1507,Cuculiformes,Cuculidae,Centropus,goliath,R,A,285,NA,162,NA,35,NA,150,NA,35,NA,8,NA,8,NA,14.3,NA,16.4,NA,15.8,NA,151.1,NA,49,NA,73,NA,Terrestrial
499,Centropus leucogaster,Cuculidae,1842,KP,,1507,Cuculiformes,Cuculidae,Centropus,leucogaster,D,B,105,NA,103,NA,20,NA,35,NA,15,NA,5,NA,5,NA,11,NA,12,NA,11.3,NA,NA,NA,42,NA,29,NA,Terrestrial
502,Centropus milo,Cuculidae,1823,KP,,1507,Cuculiformes,Cuculidae,Centropus,milo,U,A,650,NA,300,NA,49,NA,290,B,65,NA,9.3,NA,9.3,NA,18.2,NA,21.1,NA,20.8,NA,675.9,NA,44,NA,52,NA,Terrestrial
504,Centropus phasianinus,Cuculidae,1828,KP,,1507,Cuculiformes,Cuculidae,Centropus,phasianinus,Q,A,0,NA,223,NA,32,NA,235,NA,34,NA,7.5,NA,7.5,NA,14,B,17.6,NA,16.8,NA,419.1,NA,43,NA,11,NA,Terrestrial
505,Centropus phasianinus,Cuculidae,1828,KP,,1507,Cuculiformes,Cuculidae,Centropus,phasianinus,R,A,630,NA,215,NA,37,NA,270,NA,45,NA,8.8,NA,8.8,NA,14.8,B,19.4,NA,18.4,NA,574.6,NA,46,NA,75,NA,Terrestrial
507,Centropus sinensis,Cuculidae,1834,KP,,1507,Cuculiformes,Cuculidae,Centropus,sinensis,D,A,0,NA,240,NA,36,NA,213,NA,41,NA,9.4,NA,8.8,NA,15.6,NA,19.1,NA,18.8,NA,335.3,NA,48,NA,42,NA,Terrestrial
509,Centropus toulou,Cuculidae,1838,KP,,1507,Cuculiformes,Cuculidae,Centropus,toulou,U,A,280,NA,160,NA,27,NA,150,NA,30,NA,6.7,NA,6.7,NA,11.7,NA,14.9,NA,14.6,NA,151.1,NA,45,NA,29,NA,Terrestrial
511,Centropus viridis,Cuculidae,1837,KP,,1507,Cuculiformes,Cuculidae,Centropus,viridis,U,A,395,NA,165,B,0,NA,160,B,29,NA,5.8,NA,5.8,NA,11.8,NA,13.9,NA,13.1,NA,175,NA,42,NA,-19,NA,Terrestrial
512,Centropus viridis,Cuculidae,1837,KP,,1507,Cuculiformes,Cuculidae,Centropus,viridis,U,A,395,NA,165,B,0,NA,160,B,29,NA,6,NA,6,NA,11.1,NA,13.2,NA,13.1,NA,175,NA,45,NA,-31,NA,Terrestrial
879,Coua caerulea,Cuculidae,1816,KP,,1507,Cuculiformes,Cuculidae,Coua,caerulea,U,A,0,NA,202,NA,34,NA,198,NA,25,NA,8.8,NA,8.8,NA,15.8,NA,18.2,NA,17.8,NA,183.9,NA,48,NA,45,NA,Terrestrial
880,Coua cristata,Cuculidae,1814,KP,,1507,Cuculiformes,Cuculidae,Coua,cristata,Q,A,370,NA,155,NA,26,NA,158,NA,22,NA,7.5,NA,7.5,NA,12.4,NA,15.8,NA,15.5,NA,104.2,NA,47,NA,49,NA,Terrestrial
881,Coua cristata,Cuculidae,1814,KP,,1507,Cuculiformes,Cuculidae,Coua,cristata,Q,A,330,NA,130,NA,23,NA,140,B,17,NA,7,NA,7,NA,11.8,NA,14.4,NA,14.2,NA,76.8,NA,48,NA,51,NA,Terrestrial
882,Coua reynaudii,Cuculidae,1811,KP,,1507,Cuculiformes,Cuculidae,Coua,reynaudii,U,A,370,NA,153,NA,27,NA,140,NA,25,NA,7.8,NA,7.8,NA,13.1,NA,17.1,NA,17.1,NA,76.8,NA,45,NA,97,NA,Terrestrial
883,Coua serriana,Cuculidae,1810,KP,,1507,Cuculiformes,Cuculidae,Coua,serriana,U,A,0,NA,185,NA,27,NA,165,NA,23,NA,8,NA,8,NA,13.5,NA,18.4,NA,17.6,NA,116.2,NA,44,NA,64,NA,Terrestrial
1440,Geococcyx californianus,Cuculidae,1889,KP,,1507,Cuculiformes,Cuculidae,Geococcyx,californiana,D,A,520,NA,240,NA,28,NA,175,B,48,NA,7.6,NA,7.3,NA,15.5,NA,18.7,NA,18.1,NA,257.8,NA,40,NA,37,NA,Terrestrial
1441,Geococcyx californianus,Cuculidae,1889,KP,,1507,Cuculiformes,Cuculidae,Geococcyx,californiana,T,A,565,NA,255,NA,33,NA,190,NA,48,NA,9,NA,9,NA,16.3,B,19.7,NA,18.9,NA,344.8,NA,46,NA,42,NA,Terrestrial
1442,Geococcyx velox,Cuculidae,1890,KP,,1507,Cuculiformes,Cuculidae,Geococcyx,velox,S,A,490,NA,200,NA,27,NA,142,NA,42,NA,7.2,NA,7.2,NA,13.4,NA,17.1,NA,16.4,NA,123.1,NA,42,NA,39,NA,Terrestrial
500,Centropus leucogaster,Cuculidae,1842,KP,,1508,Cuculiformes,Cuculidae,Centropus,leucogaster,D,B,115,NA,110,NA,21,NA,40,NA,15,NA,5.5,NA,5.5,NA,11,NA,12,NA,11.3,NA,NA,NA,47,NA,7,NA,Terrestrial
501,Centropus leucogaster,Cuculidae,1842,KP,,1508,Cuculiformes,Cuculidae,Centropus,leucogaster,D,A,375,NA,205,NA,33,NA,200,NA,42,NA,8.7,NA,8.7,NA,16.3,NA,18.8,NA,17.8,NA,290.6,NA,47,NA,70,NA,Terrestrial
503,Centropus monachus,Cuculidae,1845,KP,,1508,Cuculiformes,Cuculidae,Centropus,monachus,Q,A,0,NA,152,NA,28,NA,170,B,31,NA,6.9,NA,6.9,NA,11.8,B,16,NA,15,B,200.8,NA,44,NA,68,NA,Terrestrial
506,Centropus senegalensis,Cuculidae,1847,KP,,1508,Cuculiformes,Cuculidae,Centropus,senegalensis,D,A,340,NA,155,NA,25,NA,160,NA,30,NA,6.8,NA,6.2,NA,12.7,NA,15.4,NA,15.1,NA,175,NA,42,NA,53,NA,Terrestrial
508,Centropus superciliosus,Cuculidae,1849,KP,,1508,Cuculiformes,Cuculidae,Centropus,superciliosus,T,A,385,NA,175,NA,28,NA,160,NA,28,NA,6.8,NA,6.8,NA,12.6,NA,14.5,NA,14.2,NA,175,NA,47,NA,-11,NA,Terrestrial
510,Centropus unirufus,Cuculidae,1853,KP,,1508,Cuculiformes,Cuculidae,Centropus,unirufus,U,A,400,NA,170,B,0,NA,155,B,33,NA,6.5,NA,6.5,NA,11.1,NA,14.2,NA,13.8,NA,162.8,NA,46,NA,-5,NA,Terrestrial
3968,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,D,A,350,NA,211,,45,NA,320,B,30,NA,12.3,NA,12.3,B,17.8,,19.1,NA,18,,461.6,NA,66,NA,53,NA,Terrestrial
3969,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,G,A,350,NA,210,B,45,NA,320,B,30,NA,12.4,NA,12.4,A,18,A,20.1,NA,18.9,A,461.6,NA,63,NA,76,NA,Terrestrial
3970,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,T,A,320,NA,185,,47,NA,300,,26,NA,11.3,NA,11.3,,16.2,,18,NA,17.3,,392.3,NA,64,NA,60,NA,Terrestrial
3971,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,T,A,370,NA,220,,50,NA,350,,32,NA,11.8,NA,11.8,,17.1,,17.9,NA,17.4,,578.4,NA,66,NA,23,NA,Terrestrial
3972,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,U,A,270,NA,155,,44,NA,235,,32,NA,12.1,NA,12.1,,17.6,,18.1,NA,17.5,,212.2,NA,67,NA,124,NA,Terrestrial
3973,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,U,A,320,NA,190,,49,NA,280,B,32,NA,12.3,NA,12.3,,18.1,,19.9,NA,19,,329.8,NA,63,NA,103,NA,Terrestrial
3974,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,U,A,370,NA,212,,64,NA,300,,35,NA,20,NA,19.5,,28.8,,28.8,NA,28.3,,392.3,NA,69,NA,245,NA,Terrestrial
3975,Tyto alba,Tytonidae,2878,IJA,,1508,Strigiformes,Tytonidae,Tyto,alba,Y,A,380,NA,245,,47,NA,360,,38,NA,10.5,NA,10.5,,15.6,,16.3,NA,15.6,,NA,NA,65,NA,-40,NA,Terrestrial
3976,Phodilus badius,Tytonidae,2887,IJA,,1508,Strigiformes,Tytonidae,Phodilus,badius,R,A,270,NA,183,,56,NA,216,,31,NA,19,NA,18.6,,25.4,,27.6,NA,27.1,,319.8,NA,68,NA,260,NA,Terrestrial
3977,Phodilus badius,Tytonidae,2887,IJA,,1508,Strigiformes,Tytonidae,Phodilus,badius,R,A,270,NA,175,,55,NA,217,,26,NA,19,NA,18.3,,24.8,,27.5,NA,26.8,,323.5,NA,68,NA,262,NA,Terrestrial
3978,Phodilus badius,Tytonidae,2887,IJA,,1508,Strigiformes,Tytonidae,Phodilus,badius,U,A,280,NA,180,,58,NA,200,,30,NA,17.3,NA,17.3,,23.3,B,27.3,NA,27.2,,263.5,NA,63,NA,262,NA,Terrestrial
3979,Otus rufescens,Strigidae,2891,IJA,,1508,Strigiformes,Strigidae,Otus,rufescens,Q,A,170,NA,93,,36,NA,128,,18,NA,11.5,NA,11.5,,17,,20,NA,19.2,,84.5,NA,58,NA,302,NA,Terrestrial
3980,Otus spilocephalus,Strigidae,2895,IJA,,1508,Strigiformes,Strigidae,Otus,spilocephalus,R,A,175,NA,100,,33,NA,126,,18,NA,11.4,NA,11.4,,16.8,,18.7,NA,18,,81.5,NA,62,NA,246,NA,Terrestrial
3981,Otus scops,Strigidae,2906,IJA,,1508,Strigiformes,Strigidae,Otus,scops,R,A,167,NA,101,,30,NA,124,,16,NA,10,NA,10,,14.7,,17.3,NA,16.5,,78.5,NA,59,NA,200,NA,Terrestrial
3982,Otus senegalensis,Strigidae,2909,IJA,,1508,Strigiformes,Strigidae,Otus,senegalensis,Q,A,180,NA,105,,32,NA,137,,17,NA,10,NA,10,,16,,17.8,NA,16.8,,98.8,NA,57,NA,200,NA,Terrestrial
