eBird species code 2019,Com_name,Sci_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
stream1,Streamertail,Trochilus polytmus,scitulus,152827061,Hilary Burn,Female,Not specified,None,Caprimulgiformes,Trochilidae ,Hummingbirds,0.05,0.032,0.056,0.04,0,0.004,0.029,0.091,0.117,0,0.028,0.012,0.024,0.135,0.03,0.019,0.026,0.113,0,0,0.04,0.059,0.03,0.065
stream1,Streamertail,Trochilus polytmus,scitulus,153367841,Hilary Burn,Male,Not specified,None,Caprimulgiformes,Trochilidae ,Hummingbirds,0.019,0.009,0.099,0.009,0.001,0.001,0.015,0.029,0.038,0,0.002,0,0.01,0.234,0.009,0.009,0.102,0.069,0,0.001,0.097,0.104,0.021,0.122
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,bivittatus,153083081,Hilary Burn,Male,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0,0.033,0.139,0,0.015,0,0.042,0.162,0,0,0,0,0.038,0.169,0,0,0.026,0.186,0,0.002,0.067,0,0.035,0.086
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,megalolophus,153083091,Hilary Burn,Female,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0,0.092,0.065,0,0.003,0,0.071,0.26,0,0,0,0,0.052,0.145,0,0,0.004,0.132,0,0,0.021,0,0.131,0.024
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,vivax,153083111,Hilary Burn,Male,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0,0.039,0.113,0,0.02,0,0.043,0.149,0,0,0,0,0.05,0.19,0,0,0.032,0.158,0,0.001,0.068,0,0.048,0.089
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,nominate,153083121,Hilary Burn,Female,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0.004,0.051,0.077,0.005,0.003,0,0.126,0.206,0,0,0,0,0.058,0.167,0.005,0.002,0.009,0.125,0,0.002,0.024,0,0.087,0.049
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,nominate,153083131,Hilary Burn,Male,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0.001,0.037,0.15,0,0.006,0,0.063,0.075,0,0,0,0,0.056,0.201,0,0,0.046,0.142,0,0.008,0.069,0,0.053,0.093
afcfly1,African Crested-Flycatcher,Trochocercus cyanomelas,bivittatus,153474471,Hilary Burn,Female,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0,0.07,0.092,0,0.009,0,0.09,0.256,0,0,0,0,0.047,0.125,0,0,0.002,0.116,0,0.002,0.018,0,0.138,0.035
bhcfly1,Blue-headed Crested-Flycatcher,Trochocercus nitens,nominate,153083141,Hilary Burn,Female,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0.001,0.096,0.161,0.001,0,0,0.011,0.093,0,0,0,0,0.076,0.13,0.002,0,0.006,0.226,0,0,0.035,0,0.082,0.08
bhcfly1,Blue-headed Crested-Flycatcher,Trochocercus nitens,nominate,153083151,Hilary Burn,Male,Not specified,None,Passeriformes,Monarchidae ,Monarch Flycatchers,0,0.053,0.205,0,0.001,0,0.037,0.019,0,0,0,0,0.056,0.131,0,0,0.031,0.113,0,0.004,0.122,0,0.047,0.181
houwre,House Wren,Troglodytes aedon,aedon,153132811,Hilary Burn,Monomorphic,Not specified,variant,Passeriformes,Troglodytidae ,Wrens,0.094,0.066,0.008,0.176,0,0.031,0.059,0.021,0.001,0.013,0.047,0,0.073,0.174,0.106,0.053,0.003,0.008,0.004,0,0.006,0,0.046,0.011
houwre,House Wren,Troglodytes aedon,bonariae,153132851,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.077,0.04,0.018,0.107,0,0.073,0.066,0.049,0.001,0.01,0.087,0,0.041,0.151,0.117,0.049,0.004,0.043,0.002,0,0.021,0,0.032,0.012
houwre,House Wren,Troglodytes aedon,brunneicollis,153132861,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.116,0.018,0.002,0.119,0,0.058,0.021,0.013,0.056,0.063,0.107,0,0.022,0.17,0.059,0.087,0.001,0.011,0.033,0,0.012,0,0.024,0.008
houwre,House Wren,Troglodytes aedon,cahooni,153132881,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.065,0.028,0.002,0.109,0,0.105,0.044,0.011,0.02,0.02,0.15,0,0.025,0.178,0.146,0.055,0,0.008,0.005,0,0.004,0,0.015,0.01
houwre,House Wren,Troglodytes aedon,guadeloupensis,153132911,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.05,0.014,0.004,0.08,0,0.047,0.014,0.009,0.056,0.171,0.116,0,0.014,0.184,0.075,0.063,0.005,0.009,0.049,0,0.014,0,0.013,0.013
houwre,House Wren,Troglodytes aedon,rufescens,153132951,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.101,0.012,0.006,0.161,0,0.041,0.012,0.016,0.026,0.1,0.102,0,0.024,0.17,0.067,0.068,0.002,0.008,0.046,0,0.016,0,0.013,0.009
houwre,House Wren,Troglodytes aedon,beani,153132961,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.046,0.025,0.005,0.107,0,0.084,0.021,0.015,0.02,0.105,0.129,0,0.012,0.138,0.106,0.059,0.001,0.011,0.068,0,0.009,0,0.025,0.014
houwre,House Wren,Troglodytes aedon,rufescens,153132981,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.047,0.007,0.004,0.087,0,0.009,0.011,0.009,0.085,0.177,0.055,0,0.009,0.194,0.031,0.086,0.006,0.006,0.122,0,0.024,0,0.004,0.027
houwre,House Wren,Troglodytes aedon,calcicola,153132991,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.054,0.033,0.019,0.103,0,0.071,0.08,0.022,0.013,0.031,0.109,0,0.043,0.16,0.132,0.043,0.001,0.016,0.011,0,0.012,0,0.034,0.013
houwre,House Wren,Troglodytes aedon,celebensis,153133001,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.047,0.037,0.004,0.123,0,0.039,0.088,0.01,0.02,0.037,0.064,0,0.048,0.221,0.146,0.054,0.001,0.007,0.017,0,0.016,0,0.011,0.01
houwre,House Wren,Troglodytes aedon,beani,153133031,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.061,0.031,0.01,0.107,0,0.045,0.062,0.013,0.002,0.062,0.048,0,0.049,0.214,0.061,0.089,0.002,0.008,0.103,0,0.007,0,0.017,0.009
houwre,House Wren,Troglodytes aedon,erythropleurus,153515031,Hilary Burn,Monomorphic,Not specified,variant,Passeriformes,Troglodytidae ,Wrens,0.094,0.022,0.006,0.136,0,0.06,0.044,0.012,0.002,0.06,0.093,0,0.04,0.182,0.087,0.066,0.002,0.004,0.051,0,0.006,0,0.019,0.014
houwre,House Wren,Troglodytes aedon,indrapurae,153515081,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.123,0.022,0.02,0.128,0,0.037,0.015,0.017,0.01,0.063,0.074,0,0.016,0.18,0.105,0.094,0.002,0.021,0.015,0,0.01,0,0.018,0.03
houwre,House Wren,Troglodytes aedon,mesoleucus,153515111,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.063,0.03,0.004,0.116,0,0.046,0.082,0.006,0.008,0.077,0.046,0,0.036,0.2,0.056,0.092,0,0.013,0.07,0,0.02,0,0.023,0.012
houwre5,Cobb's Wren,Troglodytes cobbi,nigrorum,153133041,Hilary Burn,Monomorphic,Not specified,partial albino,Passeriformes,Troglodytidae ,Wrens,0.058,0.055,0.004,0.103,0,0.096,0.029,0.007,0.01,0.023,0.198,0,0.031,0.137,0.154,0.04,0.001,0.005,0.003,0,0.005,0,0.032,0.009
houwre5,Cobb's Wren,Troglodytes cobbi,ruficeps,153515221,Hilary Burn,Monomorphic,Not specified,typical,Passeriformes,Troglodytidae ,Wrens,0.056,0.038,0.006,0.112,0,0.07,0.012,0.018,0.024,0.037,0.196,0,0.014,0.147,0.172,0.023,0.003,0.019,0.006,0,0.008,0,0.031,0.008
winwre3,Winter Wren,Troglodytes hiemalis,samoensis,153514881,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.077,0.017,0.004,0.105,0,0.059,0.05,0.013,0.011,0.074,0.072,0,0.029,0.184,0.062,0.092,0.011,0.007,0.056,0,0.044,0,0.007,0.026
samwre1,Santa Marta Wren,Troglodytes monticola,xanthopus,153515281,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.066,0.027,0.014,0.074,0,0.024,0.022,0.029,0.028,0.131,0.037,0,0.023,0.188,0.042,0.115,0.006,0.017,0.089,0,0.012,0,0.031,0.025
ochwre1,Ochraceous Wren,Troglodytes ochraceus,canescens,153133091,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.061,0.024,0.012,0.076,0,0.068,0.081,0.011,0.017,0.104,0.063,0,0.051,0.206,0.062,0.036,0.003,0.016,0.067,0,0.009,0,0.022,0.011
ochwre1,Ochraceous Wren,Troglodytes ochraceus,mindorensis,153133101,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.047,0.022,0.007,0.09,0,0.074,0.032,0.019,0.049,0.111,0.11,0,0.022,0.19,0.045,0.037,0.004,0.014,0.083,0,0.012,0,0.02,0.012
pacwre1,Pacific Wren,Troglodytes pacificus,bougainvillei,153132531,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.089,0.01,0.003,0.147,0,0.05,0.015,0.004,0.05,0.055,0.103,0,0.021,0.159,0.093,0.087,0.008,0.005,0.042,0,0.034,0,0.009,0.016
pacwre1,Pacific Wren,Troglodytes pacificus,novaecaledoniae,153132541,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.06,0.016,0.005,0.063,0,0.07,0.027,0.016,0.034,0.07,0.079,0,0.015,0.212,0.06,0.119,0.022,0.002,0.055,0,0.043,0,0.011,0.021
rubwre2,Rufous-browed Wren,Troglodytes rufociliatus,flavissimus,153133081,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.083,0.013,0.008,0.074,0,0.013,0.018,0.017,0.061,0.116,0.038,0,0.019,0.194,0.039,0.12,0,0.018,0.085,0,0.031,0,0.018,0.035
tepwre1,Tepui Wren,Troglodytes rufulus,stenocricotus,153133141,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.068,0.023,0.015,0.055,0,0.027,0.073,0.01,0.027,0.049,0.041,0.001,0.036,0.229,0.026,0.121,0.007,0.014,0.111,0,0.023,0,0.02,0.024
tepwre1,Tepui Wren,Troglodytes rufulus,hamlini,153133151,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.07,0.008,0.013,0.081,0,0.014,0.015,0.011,0.03,0.125,0.033,0,0.013,0.161,0.022,0.165,0.001,0.009,0.183,0,0.013,0,0.019,0.014
tepwre1,Tepui Wren,Troglodytes rufulus,wetmorei,153133161,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.052,0.032,0.021,0.069,0,0.003,0.051,0.013,0.005,0.056,0.028,0,0.04,0.197,0.049,0.121,0.003,0.022,0.176,0,0.017,0,0.018,0.027
socwre2,Socorro Wren,Troglodytes sissonii,nominate,153515321,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.049,0.038,0.007,0.103,0,0.062,0.103,0.029,0.001,0.002,0.076,0,0.062,0.183,0.17,0.037,0.001,0.017,0.002,0,0.005,0,0.041,0.012
mouwre1,Mountain Wren,Troglodytes solstitialis,auricularis,153133111,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.078,0.021,0.008,0.142,0,0.055,0.076,0.011,0.034,0.059,0.082,0,0.021,0.19,0.064,0.05,0.003,0.017,0.039,0,0.014,0,0.02,0.016
mouwre1,Mountain Wren,Troglodytes solstitialis,nominate,153515271,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.042,0.03,0.01,0.078,0,0.09,0.057,0.021,0.017,0.098,0.082,0,0.022,0.164,0.054,0.066,0.001,0.021,0.093,0,0.022,0,0.014,0.018
clawre1,Clarion Wren,Troglodytes tanneri,nominate,153132771,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.163,0.029,0.025,0.145,0,0.084,0.046,0.041,0.006,0.002,0.068,0,0.031,0.13,0.078,0.067,0.002,0.031,0.001,0,0.012,0,0.014,0.025
winwre4,Eurasian Wren,Troglodytes troglodytes,fridariensis,153132611,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.088,0.015,0.013,0.105,0,0.068,0.034,0.019,0.007,0.03,0.089,0,0.03,0.206,0.06,0.089,0.019,0.009,0.02,0,0.047,0,0.021,0.031
winwre4,Eurasian Wren,Troglodytes troglodytes,hebridensis,153132641,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.071,0.014,0.003,0.133,0,0.063,0.028,0.009,0.022,0.034,0.097,0,0.028,0.205,0.062,0.084,0.015,0.008,0.029,0,0.046,0,0.016,0.033
winwre4,Eurasian Wren,Troglodytes troglodytes,juniperi,153132651,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.068,0.018,0.007,0.189,0,0.057,0.058,0.006,0.005,0.031,0.079,0,0.041,0.205,0.112,0.058,0.011,0.008,0.011,0,0.017,0,0.013,0.006
winwre4,Eurasian Wren,Troglodytes troglodytes,nipalensis,153132701,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.108,0.015,0.027,0.082,0,0.012,0.019,0.014,0.004,0.014,0.027,0,0.013,0.187,0.051,0.16,0.051,0.017,0.003,0,0.095,0,0.018,0.083
winwre4,Eurasian Wren,Troglodytes troglodytes,szetschuanus,153132721,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.088,0.01,0.011,0.105,0,0.022,0.032,0.014,0.01,0.053,0.034,0,0.024,0.161,0.056,0.134,0.03,0.005,0.064,0,0.082,0,0.027,0.038
winwre4,Eurasian Wren,Troglodytes troglodytes,taivanus,153132741,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.106,0.01,0.004,0.097,0,0.028,0.017,0.006,0.019,0.037,0.076,0,0.012,0.196,0.053,0.201,0.011,0.002,0.035,0,0.06,0,0.002,0.028
winwre4,Eurasian Wren,Troglodytes troglodytes,nominate,153132761,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.073,0.029,0.007,0.133,0,0.064,0.055,0.022,0.008,0.024,0.077,0,0.043,0.183,0.08,0.072,0.013,0.015,0.034,0,0.03,0,0.015,0.023
winwre4,Eurasian Wren,Troglodytes troglodytes,fumigatus,153514911,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.092,0.006,0.001,0.129,0,0.023,0.026,0.005,0.037,0.104,0.047,0,0.015,0.194,0.076,0.126,0.013,0.004,0.064,0,0.021,0,0.005,0.012
winwre4,Eurasian Wren,Troglodytes troglodytes,magrathi,153514951,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.085,0.016,0.012,0.091,0,0.037,0.009,0.01,0.01,0.017,0.072,0,0.018,0.208,0.064,0.173,0.029,0.009,0.017,0,0.067,0,0.012,0.044
winwre4,Eurasian Wren,Troglodytes troglodytes,pallescens,153514971,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.1,0.018,0.004,0.174,0,0.072,0.029,0.005,0.002,0.01,0.102,0,0.019,0.214,0.105,0.075,0.01,0.004,0.003,0,0.021,0,0.014,0.019
winwre4,Eurasian Wren,Troglodytes troglodytes,tianschanicus,153515001,Hilary Burn,Monomorphic,Not specified,None,Passeriformes,Troglodytidae ,Wrens,0.071,0.026,0.005,0.154,0,0.076,0.06,0.014,0.003,0.015,0.091,0,0.032,0.197,0.115,0.068,0.003,0.012,0.002,0,0.02,0,0.02,0.016
baitro1,Baird's Trogon,Trogon bairdii,nominate,151471821,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.003,0.019,0.118,0.014,0.004,0.019,0.027,0.115,0.005,0.114,0.02,0,0.023,0.106,0.015,0,0.004,0.136,0.051,0,0.041,0,0.028,0.138
baitro1,Baird's Trogon,Trogon bairdii,nominate,151471841,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.001,0.026,0.101,0.01,0.017,0.012,0.075,0.019,0.001,0.046,0.016,0,0.039,0.163,0.02,0.004,0,0.073,0.11,0.121,0.033,0.008,0.021,0.084
gartro1,Gartered Trogon,Trogon caligatus,nominate,151471861,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.002,0.022,0.076,0,0.059,0.002,0.014,0.054,0.002,0,0,0.075,0.013,0.11,0,0,0.006,0.085,0,0.196,0.031,0.134,0.036,0.083
gartro1,Gartered Trogon,Trogon caligatus,sallaei,151471871,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.002,0.04,0.089,0.001,0.005,0.004,0.019,0.042,0.004,0,0,0.088,0.024,0.136,0,0,0.002,0.154,0,0.053,0.023,0.165,0.035,0.114
whttro1,White-tailed Trogon,Trogon chionurus,nominate,151471761,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0,0.027,0.075,0.003,0.003,0.002,0.065,0.147,0.012,0,0.002,0.173,0.029,0.176,0.001,0.002,0.001,0.135,0,0.001,0.02,0.002,0.047,0.077
whttro1,White-tailed Trogon,Trogon chionurus,nominate,151471771,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.007,0.014,0.109,0.007,0.006,0.012,0.091,0.024,0.025,0.003,0.017,0.176,0.038,0.183,0.009,0,0,0.032,0,0.084,0.028,0.001,0.021,0.113
cittro1,Citreoline Trogon,Trogon citreolus,nominate,151471801,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.006,0.032,0.187,0.004,0.001,0.025,0.04,0.065,0.001,0,0.003,0.171,0.022,0.139,0.004,0.001,0.001,0.143,0,0,0.019,0,0.038,0.098
cittro1,Citreoline Trogon,Trogon citreolus,nominate,151471811,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.002,0.02,0.116,0.001,0.002,0.028,0.092,0.053,0.006,0,0.002,0.198,0.041,0.172,0.003,0,0,0.089,0,0.001,0.019,0.023,0.04,0.092
lattro1,Lattice-tailed Trogon,Trogon clathratus,nominate,151471601,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.033,0.016,0.152,0.023,0,0.001,0.009,0.122,0.003,0.032,0.005,0.002,0.011,0.095,0.018,0.015,0.033,0.187,0.08,0,0.048,0,0.038,0.077
lattro1,Lattice-tailed Trogon,Trogon clathratus,nominate,151471611,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.026,0.052,0.095,0.001,0,0.002,0.024,0.035,0.003,0.043,0.001,0.003,0.042,0.082,0.001,0.003,0.043,0.057,0.2,0,0.081,0.084,0.048,0.074
coltro1,Collared Trogon,Trogon collaris,collaris,151472211,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.05,0.04,0.018,0.028,0,0.002,0.034,0.029,0.004,0.053,0.012,0.002,0.022,0.203,0.016,0.125,0.045,0.022,0.161,0,0.077,0,0.026,0.031
coltro1,Collared Trogon,Trogon collaris,collaris,151472221,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.036,0.025,0.042,0.001,0,0.001,0.044,0.035,0.017,0.023,0.001,0.012,0.043,0.169,0.002,0.013,0.106,0.037,0.175,0,0.044,0.08,0.046,0.048
coltro1,Collared Trogon,Trogon collaris,puella,151472231,Richard Allen,Female,Not specified,orange-bellied morph,Trogoniformes,Trogonidae ,Trogons,0.037,0.045,0.019,0.02,0,0.004,0.056,0.034,0.049,0.149,0.011,0.013,0.042,0.151,0.009,0.137,0.036,0.017,0.037,0,0.064,0.002,0.038,0.03
coltro1,Collared Trogon,Trogon collaris,puella,151472241,Richard Allen,Male,Not specified,orange-bellied morph,Trogoniformes,Trogonidae ,Trogons,0.038,0.021,0.056,0.009,0,0.003,0.032,0.029,0.021,0.12,0.003,0.006,0.021,0.129,0.01,0.019,0.121,0.033,0.089,0,0.08,0.068,0.022,0.07
coltro1,Collared Trogon,Trogon collaris,puella,151472251,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.026,0.047,0.078,0.001,0,0.001,0.026,0.045,0.004,0.017,0.002,0.002,0.029,0.102,0.003,0.009,0.087,0.05,0.189,0.007,0.067,0.091,0.036,0.081
buttro1,Blue-tailed Trogon,Trogon comptus,nominate,151471651,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.003,0.022,0.139,0.004,0.008,0.002,0.008,0.152,0.002,0.012,0.001,0.002,0.012,0.092,0.002,0.007,0.039,0.11,0.125,0,0.088,0,0.078,0.092
buttro1,Blue-tailed Trogon,Trogon comptus,nominate,151471661,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.016,0.025,0.132,0.001,0.002,0.005,0.006,0.04,0.001,0.016,0,0.001,0.012,0.09,0,0.003,0.053,0.079,0.228,0.002,0.092,0.045,0.038,0.113
blctro1,Blue-crowned Trogon,Trogon curucui,nominate,151471931,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.004,0.056,0.091,0.01,0,0.007,0.054,0.07,0.001,0.045,0.031,0.001,0.045,0.131,0.023,0.005,0.052,0.102,0.106,0,0.077,0,0.036,0.053
blctro1,Blue-crowned Trogon,Trogon curucui,nominate,151471941,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.01,0.034,0.059,0.006,0,0.008,0.051,0.026,0.005,0.035,0.031,0,0.05,0.148,0.019,0.008,0.068,0.026,0.17,0.057,0.074,0.01,0.036,0.069
blctro1,Blue-crowned Trogon,Trogon curucui,peruvianus,151471951,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.008,0.046,0.051,0,0.006,0.001,0.03,0.035,0.001,0.025,0,0.001,0.028,0.13,0.003,0.023,0.09,0.034,0.163,0.074,0.107,0.009,0.051,0.084
eletro,Elegant Trogon,Trogon elegans,nominate,151472111,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.067,0.04,0.047,0.039,0,0.006,0.088,0.032,0.004,0.058,0.023,0.004,0.047,0.171,0.078,0.056,0.055,0.038,0.021,0,0.039,0.001,0.045,0.041
eletro,Elegant Trogon,Trogon elegans,nominate,151472121,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.023,0.029,0.042,0.004,0,0.004,0.052,0.049,0.001,0.023,0.001,0.004,0.051,0.149,0.002,0.009,0.089,0.026,0.209,0,0.048,0.067,0.064,0.054
eletro,Elegant Trogon,Trogon elegans,ambiguus,151472151,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.023,0.028,0.037,0.001,0,0.002,0.092,0.035,0.005,0.034,0.004,0.001,0.052,0.155,0.009,0.013,0.054,0.039,0.222,0,0.04,0.065,0.043,0.046
eletro,Elegant Trogon,Trogon elegans,goldmani,151472161,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.05,0.041,0.026,0.017,0,0.006,0.028,0.027,0.015,0.048,0.006,0.007,0.038,0.147,0.006,0.076,0.065,0.023,0.159,0,0.038,0.094,0.035,0.048
slttro1,Slaty-tailed Trogon,Trogon massena,australis,151471621,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.067,0.043,0.11,0,0.078,0,0.033,0.027,0,0.006,0.002,0,0.029,0.101,0.001,0.002,0.039,0.067,0.035,0.141,0.059,0.077,0.023,0.06
slttro1,Slaty-tailed Trogon,Trogon massena,massena,151471631,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.006,0.042,0.122,0.008,0,0.01,0.005,0.091,0.011,0.025,0.018,0,0.003,0.078,0.014,0.011,0.028,0.102,0.14,0,0.091,0,0.087,0.108
slttro1,Slaty-tailed Trogon,Trogon massena,massena,151471641,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.098,0.036,0.064,0.008,0.01,0,0.017,0.035,0,0.012,0.008,0,0.024,0.08,0.009,0.014,0.043,0.062,0.042,0.043,0.065,0.222,0.032,0.076
blhtro1,Black-headed Trogon,Trogon melanocephalus,nominate,151471781,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.005,0.009,0.104,0.003,0.002,0.023,0.028,0.059,0.003,0,0.001,0.203,0.028,0.138,0.003,0.004,0,0.157,0,0.001,0.038,0.001,0.027,0.163
blhtro1,Black-headed Trogon,Trogon melanocephalus,nominate,151471791,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.004,0.031,0.139,0.001,0.003,0.035,0.04,0.052,0.004,0,0.002,0.166,0.027,0.155,0.001,0.001,0.001,0.08,0,0.007,0.02,0.014,0.029,0.188
blttro1,Black-tailed Trogon,Trogon melanurus,macroura,151471711,Richard Allen,Male,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.001,0.019,0.158,0.002,0.044,0,0.022,0.027,0.003,0.005,0.002,0.006,0.033,0.093,0.004,0.002,0.057,0.079,0.068,0.16,0.092,0,0.033,0.09
blttro1,Black-tailed Trogon,Trogon melanurus,melanurus,151471721,Richard Allen,Female,Not specified,None,Trogoniformes,Trogonidae ,Trogons,0.008,0.039,0.079,0.012,0,0,0.008,0.09,0.004,0.022,0.001,0.002,0.007,0.083,0.005,0.016,0.086,0.091,0.125,0,0.101,0.002,0.151,0.068
